"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"KNR","Kensal Rise","CRyan","03/01/2014",144800,"KENSAL RISE","Kensal Rise Railway Station","Chamberlayne Road","Kensal Rise","Greater London",,"NW10 3JN",-0.2208338296,51.5342130446,"LO","partTime","Y",,,"Announcements",,"Y",,"Y","<p>Booking hall and footbridge</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y","<p>Via ticket office</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=NW10 3JN&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Kensal Rise station</a></p>","Y",,"N","Y",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y","<p>Ticket office staff provide assistance where possible</p>","N","N","<p>contact taxi operator directly</p>",,"<p>Willesden Junction</p>","N",,"<p>Platform 1&nbsp;(westbound) is fully accessible. Platform 2&nbsp;(eastbound) is accesssed by the footbridge only.</p>","N",,,,"N",,"N",4,"Yes","Y",,"<p>Cycle hoops provided outside station entrance, adjacent to Westbound platform</p>","Stands","<p>Northbound: Stop KH opposite station in Chamberlayne Road.</p> <p>Southbound: Stop KR in layby near station.</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/KNR.pdf"">here</a></p>",,"<p>Change at West Hampstead for London Luton and London Gatwick trains</p>",,,,,"LO",,"6B2856C17E654F4680ACCA999E6E4DE3"
"KPA","Kensington Olympia","CRyan","03/01/2014",309200,"KENSNGTN OLYMPIA","Kensington Olympia Railway Station","Olympia Way","Kensington",,,"W14 0NE",-0.2093104275,51.4971676952,"LO","partTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>Entrance to platforms 1 & 2, and entrance to platform 3</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y","<p>Via ticket office</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","Y",,,"Y",,"N","Coffee kiosk","Y","Y",,"Y","Female toilets","N","N",,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=W14 0NE&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Kensington Olympia station</a></p>","Y",,"N","N",,"N",,"Y","Located outside the station","N","News agent Passport Photo Booth","Y",,,,,,"Y","Y",,"Y","<p>Ticket office staff provide assistance where possible</p>","Y","Y","<p>contact taxi operator directly</p>",,"<p>Clapham Junction</p>","N","<p>Accessible from ticket office</p>","<p>Northbound platform and District Line platform fully accessible. Southbound platform is via footbridge, and there is level access via a rear entrance to the station, but there is not accessible interchange to the other platform</p>","N",,,,"N",,"N",14,"Yes","Y","2 racks South Bound platform 1 and North Bound platform 2","<p>Large number of bicycle racks on station. Users need to provide own padlock.</p>","Wheel Racks","<p>All services leave from bus stop opposite the station in Olympia Way</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/KPA.pdf"">here</a></p>","<p>London Underground (District Line)</p>","<p>Take the District Line to Earls Court and change&nbsp;for the Piccadilly line to Heathrow Airport</p>",,,,,"LO",,"FC450DE36CA640B8B8CF200A180C8E8B"
"KTW","Kentish Town West","CRyan","03/01/2014",144900,"KENTISH TOWN W","Kentish Town West Railway Station","Prince Of Wales Road","Kentish Town","Greater London",,"NW5 3LR",-0.1467955756,51.5465556931,"LO","partTime","Y",,,"Announcements",,"Y",,"Y","<p>Booking hall</p>","TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y","<p>Contact Customer Services on 0845 601 4867</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=NW5 3LR&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Kentish Town West station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>The Ticket machine is accessible to wheelchair users</p>","Y","<p>Ticket office staff provide assistance where possible</p>","N","N","<p>contact taxi operator directly</p>",,,"N",,"<p>Step-free access only from the street to the ticket office and vice-versa.&nbsp;No&nbsp;step-free access to platforms.&nbsp;</p>","N",,,,"N",,"N",4,"No","Y","Station forecourt",,"Stands","<p>Westbound: Stop KT in Malden Road</p> <p>Eastbound: Stop KW&nbsp;in&nbsp;Malden Road</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/KTW.pdf"">here</a></p>",,,,,,,"LO",,"5B80575131B84E43AEECBE23622B45AB"
"KBN","Kilburn High Road","CRyan","03/01/2014",141500,"KILBURN HIGH RD","Kilburn High Road Railway Station","Kilburn High Road","Kilburn",,,"NW6 5UA",-0.1918709234,51.5373672145,"LO","fullTime","Y",,,"Announcements",,"Y",,"Y","<p>Booking hall</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y","<p>Security staff on site outside booking office opening hours</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=NW6 5UA&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Kilburn High Road station</a></p>","Y",,"N","Y","Post Office located nearby","N",,"Y","Located outside main entrance","N","High street shops","Y",,,,"Security staff on site outside booking office opening hours",,"Y","Y",,"Y","<p>Ticket office staff provide assistance where possible</p>","Y","N","<p>contact taxi operator directly</p>",,"<p>London Euston</p>","N",,"<p>Ticket office has level access from street. Steps to both platforms.</p>","N",,,,"N",,"N",4,"Yes","Y","<p>Under stairs on Platform 2</p>",,"Stands","<p>Northbound: Stop U outside station in Belsize Road</p> <p>Southbound: Stop T opposite station in Belsize Road</p>",,,,"<p>Nearest underground station is Kilburn Park, 5 mins walk, or Queens Park, one stop northbound.</p>",,,,,,"LO",,"C296ABEEA57D4B0BA22F6EC6AB973652"
"LEM","Leyton Midland Road","CRyan","06/01/2014",740200,"LEYTON MID RD","Leyton Midland Road Railway Station","Midland Road","Leyton",,,"E10 6JT",-0.0070488322,51.5693546712,"LO","partTime","Y",,,"Announcements","<p>help point on each platform. Gives recorded train information, also emergency calls can be made</p>","Y",,"N","<p>station entrance</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3","Applicable Operators: London Overground","LO",,"Y","<p>Customer service staff available from start until end of service</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=E10 6JT&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Leyton Midland Road station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,"Customer service staff available from start until end of service",,"Y","Y",,"Y",,"N","N","<p>contact taxi operator directly</p>",,,"N",,,"N",,,,"N",,"N",5,"No","Y","At Station forecourt",,"Stands","<p>Westbound: Stop NA opposite station in Leyton High Road</p> <p>Eastbound: Stop SN outside station in Leyton High Road</p>",,,,"<p>Leyton underground station is 15 minutes walk</p>",,,,,,"LO",,"A69A90C82E934D6599BD581EF93E2B95"
"LER","Leytonstone High Road","CRyan","06/01/2014",740300,"LEYTONSTONE H RD","Leytonstone High Road Station","Station Approach","High Road Leytonstone",,,"E11 4RE",0.0082906756,51.5637872962,"LO","partTime","Y",,,"Announcements","<p>help point on each platform. Gives recorded train information, also emergency calls can be made</p>","Y",,"N","<p>station entrance</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3",,,,"Y","<p>Customer service staff available from start until end of service</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=E11 4RE&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Leytonstone High Road station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,"Customer service staff available from start until end of service",,"Y","Y",,"Y",,"N","N","<p>contact taxi operator directly</p>",,"<p>Barking (eastbound)</p> <p>Gospel Oak (westbound)</p>","N",,,"N",,,,"N",,"N",4,"No","Y","On street level in recess at foot of stairs to both platforms",,"Stands","<p>Westbound: Stop F outside station in Leytonstone High Road</p> <p>Eastbound: Stop J opposite station in Leytonstone High Road</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/LER.pdf"">here</a></p>",,,,,,,"LO",,"4A6F8720484542DB9C1CDB9D1D538DD9"
"NXG","New Cross Gate","CRyan","06/01/2014",534500,"NEW CROSS GATE","New Cross Road","New Cross",,,,"SE14 6AR",-0.0403846644,51.475311265,"LO","partTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens",,"Y",,"Y","<p>Located in the booking hall</p>","TicketOffice, TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 2",,,,"Y","<p>Call Southern Trains Customer Services 08451 272920 for&nbsp;issues related to Southern train services.</p> <p>Call London Overground Customer Services 0845 601 4867 for issues related to London Overground trains, station staff and facilities.</p>",,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N",,"N","Coffee shop","Y","N",,"N",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE14 6AR&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around New Cross Gate station</a></p>","N",,"N","N",,"N",,"N",,"N","News agent","Y",,,,,,"Y","Y","<p>Quickfare machines are not low level and have non-compliant user-operated parts.</p>","Y",,"Y","N","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 0800 138 1016. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>London Bridge</p>","N",,"<p>Step-free access to platform 5 only via gate. One step from street to&nbsp;Ticket Office only. Nearest step-free station is London Bridge.</p>","N",,,,"N",,"N",,"Yes","Y","At the station entrance",,"Stands","<p>Stop M outside the station on New Cross Road</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>",,,,,,,"<span lang=""EN-GB""> <p dir=""ltr"">Tuesday 17th September 2013 until further notice. </p> <p dir=""ltr"">A temporary overbridge has been installed at New Cross Gate between platforms 1/ 2 and 3/ 4.ã€€ This is part of a Network Rail ""Access for All"" programme which will eventually see 3 new lifts installed at the station.</p> <p dir=""ltr"">From Tuesday 17th September 2013, the normal staircase from platforms 1 &amp; 2 up to the ticket hall will be blocked out of use. This will mean anyone disembarking on platforms 1 &amp; 2 will be required to use the temporary overbridge at the London End of the platform and cross onto platforms 3 &amp; 4 to exit the station via the original staircase.</p> <p dir=""ltr"">&#160;</p> </span>","LO",,"F5F5BB8C66EF4CBC842A19651C4198F9"
"NWD","Norwood Junction","CRyan","21/03/2014",537600,"NORWOOD JUNCTION","Station Road","South Norwood",,,,"SE25 5AG",-0.0752164235,51.397020224,"LO","partTime","Y",,,"DepartureScreens, Announcements","<p>Customer assistance window - platforms 4/5.</p>","Y",,"Y","<p>Located in the booking hall</p>","TicketOffice, TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 4",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N",,"N","Coffee shop on Platform 1. Kiosk on Platforms 4/5","Y","Y","<p>Toilets on Platform 1</p>","Y",,"N","N",,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE25 5AG&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Norwood Junction station</a></p>","Y",,"N","Y","Post box in wall immediately outside station. Post Office also located nearby","N",,"Y","Located outside main entrance","N","High street shops","N",,,,,,"Y","Y",,"Y",,"Y","N",,,"<p>East Croydon</p>","N",,"<p>Step free access from main entrance to Ticket Office and platform 1 only. Subway with steps to all other plaforms. Rear (Woodside) entrance - steps to all platforms. Step-free route from rear entrance to main entrance via public subway outside station. Nearest step-free stations are Anerley, West Norwood or East Croydon</p>","N",,,"<p>No dedicated area</p>","N",,"N",10,"Yes","Y","station front","<p>Council facility</p>",,"<p>Stop A and Stop B in Selhurst Road</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>",,,,,,,,"LO",,"312570DD83D24C2C8C6671C3ED9898A0"
"PNW","Penge West","CRyan","06/01/2014",537800,"PENGE WEST","Anerley Park","Penge",,,,"SE20 8NU",-0.0608342187,51.4175568838,"LO","partTime","Y",,,"DepartureScreens, ArrivalScreens",,"Y",,"Y","<p>Located in the booking hall</p>","TicketOffice, TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 4",,,,"Y","<p>&nbsp;</p> <p>Call Southern Trains Customer Services 08451 272920 for issues related to Southern train services.</p> <p>Call London Overground Customer Services 0845 601 4867 for issues related to London Overground trains, station staff and facilities.</p> <p>&nbsp;</p>",,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y",,"N",,"N","Y",,"Y",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE20 8NU&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Penge West station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>Quickfare machines are not low level and have non-compliant user-operated parts.</p>","Y","<p><br/></p>","Y","N","<p><br/></p>",,"<p>Norwood Junction</p>","N",,"<p>Step free access to Ticket Office and platform 1 (to London Bridge) only. Footbridge with steps to platform 2 (to Croydon). Nearest step-free staffed station is East Croydon</p>","N",,,"<p>In Car Park</p>","Y",,"N",8,"Yes","Y","Platform 1","<p>Council facility</p>","Stands","<p>Northbound/southbound: Stop A in Anerley Park</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/PNW.pdf"">here</a></p>",,,,,,,"LO",,"AB88FA148EB24EECA17C20FCBD2DD821"
"ROE","Rotherhithe","CRyan","06/01/2014",1039,"RTHERHI","Railway Avenue","Rotherhithe",,,,"SE16 4LF",-0.053555,51.500975,"LO","unstaffed","Y",,,"DepartureScreens, Announcements","<p>One help point on each platform, one in main ticket hall, one on landing at foot of stairs/escalator.</p>","Y","Station is staffed from 15 minutes before the first train until 15 minutes after the last train.","Y",,"TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y",,,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins",,"N",,"N","N","Post Office located nearby","Y","Some local information in Brunel Museum in Railway Avenue, next door to the station.","N",,"N","High street shops","N",,,,,,"Y","Y",,"Y",,"Y","N",,,"<p>London Bridge</p> <p>New Cross Gate</p>","N",,"<p>Step-free access between street and ticket office only.</p> <p>There are steps from the foot of the escalator to/from platform level.</p>","N",,,,"N",,"N",3,"No","Y",,,"Stands",,,,,"<p>Jubilee Line services available from Canada Water, one stop south.</p>","<p>Change at Shadwell for Docklands Light Railway connections to/from London City Airport</p>","<p>Hilton Docklands Pier in Rotherhithe Street has a Thames Clipper Service to Canary Wharf Pier.</p>",,,,"LO",,"EF8E980363714FEB8852EE43A320CF9A"
"SDE","Shadwell","KThimbleby","23/01/2014",1082,"SHADWEL","Cable Street","Shadwell",,,,"E1 2QF",-0.057454,51.510931,"LO","unstaffed","Y",,,"DepartureScreens, Announcements",,"Y","Station is staffed from 15 minutes before the first train until 15 minutes after the last train.","Y",,"TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y","<p>&nbsp;</p> <p>&nbsp;</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N","Cold drinks vending machine Food vending machine","Y","N",,"N",,"N","N","CardsAndCoins",,"N",,"N","N",,"N",,"N",,"N","High street shops","N",,,,,,"Y","Y",,"Y",,"Y","N",,,"<p>Fenchurch Street</p>","N",,,"N",,,,"N",,"N",2,"No","Y",,,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SDE.pdf"">here</a></p>","<p>Shadwell DLR station within 100 yards</p>","<p>Change at Shadwell for Docklands Light Railway to/from London City Airport</p>",,,,,"LO",,"011CCD3E7ACE466992E3327D857DF9C0"
"SPB","Shepherd's Bush","CRyan","20/11/2013",9587,"SHEPHERDS BUSH","Holland Park Roundabout","Uxbridge Road","Shepherds Bush",,,"W12 8LB",-0.2176522962,51.5052892923,"LO","fullTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>Booking hall</p>","TicketMachine","N","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y",,,,,,"N",,,,,,,"N",,,,"N","N",,,"N",,"N","Coffee kiosk Food outlet (Seating unavailable)","Y","N",,"N",,"N","N","CardsAndCoins",,"N",,"N","N","Post Office located nearby","N",,"Y","Ticket hall","N","Kiosk","Y",,,,,,"Y","Y",,"Y",,"Y","Y",,,"<p>Kensington Olympia</p>","N",,,"Y",,,,"N",,"N",,"No","Y",,,,"<p>Southbound: Stop D outside Overground station</p> <p>Northbound: Stop A opposite Overground station</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SPB.pdf"">here</a></p>","<p>Shepherds Bush Underground Station (Central Line) is opposite main entrance.</p>",,,,,,"LO",,"5376DF336189427C86B25636BC6A9614"
"SDC","Shoreditch High Street","KThimbleby","23/01/2014",1024,"SHRDHST","Shoreditch High Street Station","Braithwaite Street",,,,"E1 6GJ",-0.075684,51.522922,"LO","unstaffed","Y",,,"DepartureScreens, Announcements",,"Y",,"Y",,"TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 1",,,,"Y",,,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","Y",,,"N",,"N","Coffee kiosk Cold drinks vending machine Food vending machine","Y","N",,"N",,"N","N","CardsAndCoins",,"N",,"N","N","Post Office located nearby","N",,"N",,"N","Flower stall High street shops","Y",,,,,,"Y","Y",,"Y",,"Y","Y",,,"<p>London Liverpool Street is 15 minutes walk, or 5 minutes by local bus.</p>","N",,,"Y",,,,"N",,"N",20,"Yes","Y","Outside main station entrance",,"Stands",,,,,"<p>Closest Underground station on foot is Liverpool Street (15 min walk)</p> <p>Closest Underground station by direct train is Whitechapel (1 stop southbound)</p>",,,,,,"LO",,"B8EB39F4A4844493B8F858A695E77A85"
"SAT","South Acton","CRyan","03/01/2014",145200,"SOUTH ACTON","South Acton Railway Station","Palmerston Road","Acton","Greater London",,"W3 8TG",-0.2701569616,51.4996997762,"LO","partTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens",,"Y",,"Y","<p>At both eastbound and westbound entrances</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3",,,,"Y","<p>Via ticket office</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N",,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=W3 0DS&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around South Acton station</a></p>","Y",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"N","<p>Ticket office staff provide assistance where possible</p>","N","Y","<p>contact taxi operator directly</p>",,"<p>Acton Central (eastbound)</p> <p>Richmond (westbound)</p>","N",,"<p>Both platforms are fully accessible from the street, although there is no step free access within station if crossing from one platform to the other</p>","N",,,,"N",,"N",4,"Yes","Y","westbound entrance",,"Stands","<p>Northbound: Stop in Southfield Road near Copenhagen Gardens</p> <p>Southbound: Stop in Southfield Road opposite Copenhagen Gardens</p> <p>Chiswick Park station is 750 metres from South Acton station.</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SAT.pdf"">here</a></p>",,,,,,,"LO",,"DDD6329A43404C33B9B9F252F086E660"
"SOH","South Hampstead","CRyan","03/01/2014",145100,"SOUTH HAMPSTEAD","South Hampstead Railway Station","156 Loudoun Road","South Hampstead",,,"NW8 0DJ",-0.1784404686,51.5414759012,"LO","fullTime","Y",,,"DepartureScreens, Announcements",,"Y","Security staff on site outside booking office opening hours.","Y","<p>Booking hall</p>","TicketMachine","N","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y",,,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=NW8 0DJ&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around South Hampstead station</a></p>","N",,"N","N",,"N",,"N",,"N","High street shops","Y",,,,,,"Y","Y",,"Y","<p>Ticket office staff provide assistance where possible</p>","N","N","<p>contact taxi operator directly</p>",,"<p>London Euston</p> <p>&nbsp;</p>","N",,"<p>Booking office has level access from street. There are steps to/from platforms</p>","N",,,,"N",,"N",0,"No","Y",,,,"<p>Northbound: Stop W in Belsize Road</p> <p>Southbound: Stop Y in Belsize Road</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SOH.pdf"">here</a></p>","<p>Finchley Road and Swiss Cottage stations are both approx 8 mins walk away.</p>",,,,,,"LO",,"7BC1EA8C88694FD09D2ACE059FFDE6DD"
"STO","South Tottenham","CRyan","27/03/2014",740400,"SOUTH TOTTENHAM","South Tottenham Railway Station","High Road","South Tottenham","Greater London",,"N15 6UJ",-0.0718059032,51.5804187998,"LO","partTime","Y",,,"Announcements","<p>help point on each platform. Gives recorded train information, also emergency calls can be made</p>","Y",,"N","<p>station entrance</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3",,,,"Y","<p>Customer service staff available from start until end of service</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=N15 6UJ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around South Tottenham station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,"Customer service staff available from start until end of service",,"Y","Y",,"Y",,"N","N","<p>contact taxi operator directly</p>",,,"N",,,"N",,,,"N",,"N",0,"No","Y",,,,"<p>Westbound: Stop TD outside station in Tottenham High Road</p> <p>Eastbound: Stop TC opposite station in Tottenham High Road</p>",,,,"<p>Seven Sisters underground station is 5 minutes walk</p>",,,,,,"LO",,"C0F5E10C724C4AF59272F30A87E5F5AD"
"SQE","Surrey Quays","CRyan","06/01/2014",1083,"SURREYQ","Lower Road","Rotherhithe",,,,"SE16 2UE",-0.048142,51.492791,"LO","unstaffed","Y",,,"DepartureScreens, Announcements","<p>In booking hall and on platforms</p>","Y","Station is staffed from 15 minutes before the first train until 15 minutes after the last train.","Y",,"TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y",,,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N","Cold drinks vending machine Food vending machine","Y","N",,"N",,"N","N","CardsAndCoins",,"N",,"N","Y","Post Office located nearby","N",,"N",,"N","High street shops","Y",,,,,,"Y","Y",,"Y",,"N","N",,,"<p>New Cross Gate</p>","N",,"<p>Booking Hall only</p>","N",,,,"N",,"N",5,"No","Y","Station entrance",,"Stands",,,,,"<p>Nearest London Underground station is at Canada Water, one stop to the north.</p>","<p>Connections at Shadwell via Docklands Light Railway to/from London City Airport</p>",,,,,"LO",,"540BA0A14F774AE381CA8D5099158905"
