"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"LHD","Leatherhead","CRaan","21/03/2014",536800,"LEATHERHEAD","Station Approach","Leatherhead","Surrey",,,"KT22 7SQ",-0.333064888,51.29875147,"SN","fullTime","Y","Yes - from ticket office",,"DepartureScreens, Announcements",,"N",,"Y","<p>Ticket machines located outside the front of the station and on Platform 2.</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","Y","<p>Southerns smart card is called the key, you can apply at <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up a application form from a Southern ticket office.</p>",,,,,"N","<p>Please contact Customer Services on 08451 272920.</p>",,,,,"N",,,,,,,"N","Please call customer service on 08451 272 920",,,"N","Y",,"Platform 2","Y","<p>Platform 2 </p>","N","Food outlet (Seating available)","Y","Y",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=KT22 7SQ&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Leatherhead station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y",,"N",,"N",,"N",,"N","<p>Please call the Assisted travel team on 0800 138 1016</p>","Please call the Assisted travel team on 0800 138 1016",,,,"Y","Y","<p>Located outside main entrance and near gateline on platform 2</p>","Y",,"Y","Y","<p>If you are travelling to a station that is not step free please contact Southern Assisted Travel on 0800 138 1016 for advice. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,,"N",,"<p>Step-free access to platform 1 (to London) and ticket office/shop, when open. Step-free access to platform 1 when ticket office/shop closed is via a side entrance with short steep slope. Step-free access to platform 2 (to Dorking/Guildford) via side gate. No step-free access between platforms (subway with steps). Step-free route between platforms is via steep street.</p>","Y",,,"<p>Designated area is in the car park .</p>","Y","Available during staffed hours","Y",80,"Yes","Y","<p>Next to entrances to platforms 1 & 2, and on platform 1</p>",,"Stands","<p>Station forecourt.</p>",,"<p>There is a taxi rank outside the station near the entrance to Platform 2.</p> <p>Information about taxis from this station is available at <a href=""""http://www.traintaxi.co.uk"""">www.traintaxi.co.uk</a></p> <p>Local Taxi numbers</p> <p>Leatherhead 01372 370307</p> <p>MFD 01372 362626</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/LHD.pdf"""">here</a></p>",,,,,,,"SN",,"42319AD222494051BEB16B82A0848CEA"
"LIH","Leigh (Kent)","CPancutt","28/11/2013",529400,"LEIGH (KENT)","Lower Green","Leigh","Kent",,,"TN11 8RU",0.210506799,51.19389559,"SN","unstaffed","Y",,,"DepartureScreens","<P>Automated yellow boxes are located on both platforms.</P>","Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N",,"&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN11 8RU&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Leigh (Kent) station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y",,"Y","<p>Unmanned Station</p>","N","N",,,,"N",,"Long steep ramps to both platforms.&nbsp;","Y",,,,"N",,"N",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/LIH.pdf"""">here</a></p>",,,,,,,"SN",,"D7F1BBF2869548DB89EDB3596357E115"
"LWS","Lewes","CRaan","21/03/2014",532900,"LEWES","Station Street","Lewes","East Sussex",,,"BN7 2UP",0.011335211,50.87062711,"SN","fullTime","Y",,,,"<p>Customer assistance office on concourse between platforms 2 and 3.</p>","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketOffice, TicketMachine","Y","Southern's smartcard is called 'the key'.&nbsp; To apply online go&nbsp;to <A href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</A>&nbsp;or&nbsp;pick up an&nbsp;application form from a Southern ticket office. &nbsp;&nbsp;",,,,,"N","<p> <p><strong>Cycle restrictions on Southern trains from this station</strong></p> <p>0605 to London Bridge - cycles cannot be carried at all on this train<br/>0651 to London Bridge - cycles cannot be carried at all on this train<br/>0722 to Victoria - cycles cannot be carried at all on this train<br/>0742 to London Bridge - cycles cannot be carried at all on this train<br/>0755 to Victoria - cycles cannot be carried at all on this train<br/>0807 to Brighton - cycles cannot be carried at all on this train<br/>0819 to Brighton - cycles cannot be carried at all on this train<br/>0823 to Victoria - cycles cannot be carried at all on this train<br/>0830 to Brighton - cycles cannot be carried at all on this train<br/>0848 to Victoria - cycles cannot be carried at all on this train<br/>0907 to Brighton - cycles cannot be carried at all on this train<br/>1644 to Ashford International - cycles cannot be carried at all on this train<br/>1709 to Ore - cycles cannot be carried at all on this train<br/></p> <p>Please visit <a href=""""http://www.southernrailway.com/your-journey/cycle-policy/"""" target=""""_blank"""">www.southernrailway.com/cyclepolicy</a> for more information</p> </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y","Located on Platform 2&nbsp;& 3 and 4 & 5 &nbsp;","Y",,"Y","Y","Toilets located on Platform 2 & 3&nbsp;","Y","Female toilets,Male toilets","N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=BN7 2UP&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Lewes station&lt;/a&gt;&lt;/p&gt;","Y",,"N","N",,"N",,"N",,"N","Photo booth, station bookshop, and a&nbsp;dry cleaners&nbsp;","Y",,,,,,"Y","Y","<P>Quickfare machines are not low level and have non-compliant user-operated parts.</P>","Y","<p>Passengers unable to use high level windows may request assistance from Southern Assisted Travel on 08451 23 77 70.</p>","Y","Y","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 08451 23 77 70. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,,"Y","Located by the&nbsp;ramp on Platform&nbsp;2 &amp;&nbsp;3&nbsp;","<P>Step-free access from main entrance to ticket office. Passenger-operated lift access to platforms 1,4 and 5. Steep ramp access to platforms 2 and 3 (to London / Seaford / Eastbourne).</P>","Y",,,,"Y",,"Y",94,"No","Y","Platforms 1 and 3, and outside the car park by platform 1",,"Stands, Wheel Racks","<p>Outside station on Station Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/LWS.pdf"""">here</a></p>",,,,,,,"SN",,"965F31322110413D8F68ABB123AA2217"
"LFD","Lingfield","CRaan","21/03/2014",536900,"LINGFIELD","Station Road","Lingfield","Surrey",,,"RH7 6EF",-0.007158941,51.17644755,"SN","partTime","Y",,,"Announcements, ArrivalScreens","<P>Located on both platforms.</P>","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketMachine","Y","Southern's smartcard is called 'the key'.&nbsp; To apply online go to <A href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</A> or pick up an application form from a Southern ticket office.",,"Applicable Operators: Southern","SN",,"N",,,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N","Coffee shop","Y","Y",,"Y","Female toilets","N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=RH7 6EF&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Lingfield station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y","Located outside the ticket office&nbsp;","N",,"N",,"N",,"N",,,,,,"Y","Y","<P>Located by the main entrance to station.</P>","Y",,"Y","N","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 0800 1381016. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"Nearest step-free station is Hurst Green.&nbsp;","N",,"<P>Partially Step Free.&nbsp; <BR>Step free access to Ticket Office and platform 1 (to London). Steps via footbridge to platform 2 (to East Grinstead). </P>","Y",,,"<P>In car park</P>","Y",,"N",40,"Yes","Y","station front",,"Stands","<p>Along from station on Station Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/LFD.pdf"""">here</a></p>",,,,,,,"SN",,"6701B54A176E443FA08CBBBABC965EBB"
"LIT","Littlehampton","CRaan","21/03/2014",526000,"LITTLEHAMPTON","Terminus Road","Littlehampton","West Sussex",,,"BN17 5BS",-0.545991819,50.81010344,"SN","fullTime","Y",,,"Announcements, ArrivalScreens",,"N",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","Y","<p>Southerns smart card is called the key, you can apply at <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up an application form from a Southern ticket office.</p>",,,,,"N","<p>&nbsp;</p> <p><strong>Please call Customer service on 08451 272 920</strong></p> <p><strong>Cycle restrictions on Southern trains from this station</strong></p> <p>0553 to London Bridge - cycles cannot be carried beyond Hove<br /> 0631 to London Bridge - cycles cannot be carried beyond Hove<br /> 0641 to Victoria - cycles cannot be carried beyond Hove<br /> 0702 to Victoria - cycles cannot be carried beyond Hove<br /> 0722 to Brighton - cycles cannot be carried beyond Worthing<br /> 0729 to Victoria - cycles cannot be carried beyond Hove<br /> 0745 to Brighton - cycles cannot be carried beyond Worthing<br /> 0801 to Brighton - cycles cannot be carried on this train<br /> 0815 to Victoria - cycles cannot be carried beyond Hove</p> <p>Please visit <a href="""">www.southernrailway.com/cyclepolicy</a> for more information</p> <p>&nbsp;</p>",,,,,"N",,,,,,,"N","Please call Customer services on 08451 272 920",,,"N","Y",,"Seating available on all platforms","N",,"N",,"Y","Y",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=BN17 5BS&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Littlehampton station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N","Passport Photo Booth","Y","<p>Please call the Assisted travel team on 0800 138 1016</p>","Please call the Assisted travel team on 0800 138 1016",,,,"Y","Y","<p>Quickfare Machine Can Be Located Opposite Ticket Office .</p>","Y",,"N","Y","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 0800 13810116 other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>Angmering [ANG]</p>","N","<p>Radar key</p>","<p>Step-free access to platforms.</p>","Y",,,"<p>Designated Area Is Terminus Road .</p>","Y",,"Y",64,"Yes","Y","In Car Park",,"Stands","<p>Station forecourt.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/LIT.pdf"""">here</a></p>",,,,,,,"SN",,"974C5574C6394F37BDA27A61C9E20FA6"
"LVN","Littlehaven","kmonk","16/12/2013",549800,"LITTLEHAVEN","Rusper Road","Littlehaven","Horsham","West Sussex",,"RH12 4PB",-0.307969555,51.0797438,"SN","partTime","Y","Yes - from help point, Yes - from ticket office",,"Announcements, ArrivalScreens","<p>White in colour can be located on each platform .</p>","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","Y","<p>Southerns smart card is called the key, you can apply at <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a>or pick up an application form from a Southern ticket office.</p>",,,,,"N","<p>Please call Customer services on 08451 272 920</p>",,,,,"N",,,,,,,"N","Please call Customer services on 08451 272 920",,,"N","Y",,"Shelter with seats on both platforms, also benches available on both platforms.","N",,"N",,"N","N",,"N",,"N","N",,"&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=RH12 4PB&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Littlehaven station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N","<p>Please call the Assisted travel team on 0800 138 1016</p>","Please call the Assisted travel team on 0800 138 1016",,,,"Y","Y","<p> 2Quick Fare MachinesAvailable , 1 On The Entrance To Platform 1 , Other One By Ticket Office . </p>","Y",,"N","N","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 0800 138 1016  For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>Horsham</p>","N",,"<p>Steep ramps to platforms.  Thin platforms (2m) ramps cannot be deployed.</p>","Y",,,,"N",,"N",6,"No","Y","station entrance",,"Stands","<p>Either outside station on Rusper Road or down from station on Lambs Farm Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/LVN.pdf"""">here</a></p>",,,,,,,"SN",,"5616412535954D2A90BFB95AFB58D263"
"LRB","London Road (Brighton)","kmonk","13/12/2013",528100,"LONDON RD BRGHTN","Shaftesbury Place","Brighton","East Sussex",,,"BN1 4QS",-0.136501977,50.83665742,"SN","partTime","Y","Yes - from help point, Yes - from ticket office",,"Announcements, ArrivalScreens","<p>Emergency telephone on platform 1.White In Colour Can Be Located By Seating On Platform 1 ,Platform 2 At Bottom Of The Stairs . .</p>","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketMachine","Y","<p>Southerns smart card is called the key, you can apply at <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a>or pick up an application form from a Southern ticket office.</p>",,,,,"N","<p><strong></strong></p> <p><strong>Please call Customer services om 08451 272 920</strong></p> <p><strong>Cycle restrictions on Southern trains from this station<br /> </strong></p> <p >0832 to Brighton - cycles cannot be carried at all on this train<br /> 0842 to Brighton - cycles cannot be carried at all on this train<br /> 1655 to Ore - cycles cannot be carried at all on this train<br /> 1705 to Lewes - cycles cannot be carried at all on this train<br /> 1713 to Seaford - cycles cannot be carried at all on this train<br /> 1723 to Eastbourne - cycles cannot be carried at all on this train<br /> 1743 to Seaford - cycles cannot be carried at all on this train<br /> 1755 to Ore - cycles cannot be carried at all on this train</p> <p>Please visit <a href="""">www.southernrailway.com/cyclepolicy</a> for more information</p> <p>&nbsp;</p>",,,,,"N",,,,,,,"N","Please call Customer services om 08451 272 920",,,"N","Y",,"Seating available in shelters on both platforms, as well as waiting room in booking hall.","N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=BN1 4QS&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around London Road (Brighton) station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N","<p>Please call the Assisted travel team on 0800 138 1016</p>","Please call the Assisted travel team on 0800 138 1016",,"<p>Staff help is available Monday to Friday 06.55- 13.30. Saturday 06.55- 13.30. Sunday- closed </p>",,"Y","Y","<p>Quick Fare Machines Can Be Located On Platform 1&2 .</p>","Y",,"N","Y","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 0800 138 1016for  taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>Brighton </p>","N",,"<p>Step-free access to platform 1 (to Brighton) via side gate and steep ramp. Step-free access from separate entrance to platform 2 (to Lewes). No step-free access between platforms (subway with steps). Steps from street to Ticket Office, but may be accessed step-free via platform 1. Nearest step-free station is Brighton.</p>","Y",,,,"N",,"N",12,"No","Y","station front","<p>Council facility</p>","Wheel Racks","<p>Along from station at existing bus stops on Ditchling Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/LRB.pdf"""">here</a></p>",,,,,,,"SN",,"D73EB758765448F2A19489CB0A202A23"
"MHM","Merstham","CRaan","20/03/2014",547500,"MERSTHAM","Station Road","Merstham","Surrey",,,"RH1 3ED",-0.150223451,51.26415181,"SN","partTime","Y","Yes - from information point",,"DepartureScreens, Announcements","Located on both platforms&nbsp;","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketMachine","Y","Southern's smartcard is called 'the key'.&nbsp; To apply online go to <A href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</A> or pick up an application form&nbsp;from a Southern&nbsp;ticket office.&nbsp;",,"Applicable Operators: Southern","SN",,"N",,,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y","Located on Platform&nbsp;1&nbsp;","N","Coffee shop","Y","Y",,"N",,"N","Y","Cards","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=RH1 3ED&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Merstham station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<P>Located by the entrance to Platform 1.</P>","Y",,"N","Y","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 0800 138 1016. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>The nearest station(s) with more facilities than Merstham are:</p> <ul> <li>Redhill</li> </ul>","N",,"<P>Level access to Platform 1 (to London) from main entrance.&nbsp; Step-free access to Platform 2 (to Redhill) from rear entrance via steep access path.&nbsp; No step-free interchange between platforms.</P>","Y","There are ticket gates on both platforms&nbsp;","Y","<P>Although there is no designated impaired mobility set down / pick up points, there is ample space to do so. </P>","Y",,"N",18,"Yes","Y","station front, Platform 1, Platform 2",,"Lockers","<p>Along from station at existing bus stops on High Street.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/MHM.pdf"""">here</a></p>",,,,,,,"SN",,"05297E178A664796AF3DB5C72164BA2E"
"MTC","Mitcham Eastfields","CPancutt","29/11/2013",5069,"MITCHAM EASTFLDS","Eastfields Road","Mitcham",,,,"CR4 2ND",-0.15396924,51.40840457,"SN","partTime","Y","Yes - from help point, Yes - from ticket office",,"DepartureScreens, Announcements","<P>Located on both platforms.</P>","Y",,"Y","<p>Located on Platform 1</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3",,,,"Y",,,,,,"N",,,,,,,"N",,,,"N","Y",,,"N",,"N",,"N","Y",,"Y",,"N","N",,"&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CR4 2ND&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Mitcham Eastfields station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<P>Located on both platforms</P>","Y","<p>Located on Platform 1</p>","Y","Y","<p>A local taxi firm is Mitcham Cars - 020 8640 1112</p>","<p>The nearest public telephone is in Mitcham town centre.  </p>","<p>Sutton</p>","Y","<P>Located by ticket office.</P>","<p>The station has step free access to both platforms.  Interchange between platforms via level crossing or lifts.</p>","Y",,,,"N",,"N",20,"Yes","Y","Near the entrance to Platform 1",,"Stands",,,"<p>A local Taxi Firm is Mitcham Cars - 020 8640 1112</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/MTC.pdf"""">here</a></p>",,,,,,,"SN",,"7A6D525AA03D4A9E824F039A3DF62C8C"
"MIJ","Mitcham Junction","CRaan","21/03/2014",542700,"MITCHAM JUNCTION","Carshalton Road","Mitcham","Greater London",,,"CR4 4HN",-0.157322869,51.39294461,"SN","partTime","Y","Yes - from help point, Yes - from ticket office",,"DepartureScreens, Announcements",,"Y",,"Y","<p>Located on platform 2</p>","TicketMachine","Y","Y","N","NotAvailable","N",,"N","N","NotAvailable","N",,"Zone 4","Applicable Operators: Southern","SN",,"N","<p>Please contact Customer Services on 08451 272920</p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CR4 4HN&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Mitcham Junction station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y","<p>Passengers unable to use high level windows may request assistance from station staff or from Southern Assisted Travel on 0800 138 1016.</p>","N","Y","<p>If you are travelling to a station that is not step free, accessible taxis can be arranged in advance through Southern Assisted Travel - 0800 138 1016. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>Sutton</p>","N",,"<p>Step free access from main entrance to platform 2 (to Sutton) and Ticket Office. Step-free access to platform 1 (to London) from Tramlink entrance or platform, via boarded crossing over the tram tracks. Route between platforms is via the footbridge with steps or step free by using the street and road overbridge.</p>","Y",,,"<P>In car park</P>","Y",,"N",10,"No","Y","station front","<p>Lockers are hired for 3 months (13 weeks) £20 6 months (26 weeks) £40 12 months (52 weeks) £70</p>","Stands","<p>Outside station on A237 Carshalton Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/MIJ.pdf"""">here</a></p>","<p>Tramlink - adjacent to platform 1.</p>",,,,,,"SN",,"774E8CA116DD425391525DF18FDBAFBF"
"MCB","Moulsecoomb","kmonk","13/12/2013",531200,"MOULSECOOMB","Woodside School Road","Moulsecoomb","Brighton","East Sussex",,"BN2 4GP",-0.118840894,50.84671673,"SN","partTime","Y","Yes - from help point, Yes - from ticket office",,"DepartureScreens, Announcements",,"Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketMachine","Y","<p>Southerns smart card is called the key, you can apply at <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a>or pick up an application form from a Southern ticket office.</p>",,,,,"N","<p><strong>Please call Customer services on 08451 272 920</strong></p> <p><strong>Cycle restrictions on Southern trains from this station<br /> </strong>0829 to Brighton - cycles cannot be carried at all on this train<br /> 0840 to Brighton - cycles cannot be carried at all on this train<br /> 1657 to Ore - cycles cannot be carried at all on this train<br /> 1707 to Lewes - cycles cannot be carried at all on this train<br /> 1715 to Seaford - cycles cannot be carried at all on this train<br /> 1725 to Eastbourne - cycles cannot be carried at all on this train<br /> 1745 to Seaford - cycles cannot be carried at all on this train<br /> 1757 to Ore - cycles cannot be carried at all on this train</p> <p>Please visit <a href="""">www.southernrailway.com/cyclepolicy</a> for more information</p>",,,,,"N",,,,,,,"N","Please call Customer services on 08451 272 920",,,"N","Y",,"Seating available on both platforms in shelters","N",,"N",,"N","N",,"N",,"N","N",,"&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=BN2 4GP&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Moulsecoomb station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N","<p>Please call the Assisted travel team on 0800 138 1016</p>","Please call the Assisted travel team on 0800 138 1016",,,,"Y","Y",,"Y",,"N","Y","<p>Accessible taxis to/from this station to/from the nearest accessible station can be arranged through Southern Assisted Travel - 0800 138 1016. For other taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,,"N",,"<p>Long flight of steps to main entrance, Ticket Office and platform 1 (to Brighton). Step-free access direct to platform 2 (to Lewes) via separate entrance. No step-free access between platforms. Nearest step-free station is Brighton.</p>","N",,,,"N",,"N",0,"No","Y",,,,"<p>Down from station at existing bus stops on A270 Lewes Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/MCB.pdf"""">here</a></p>",,,,,,,"SN",,"DEF8145D0630498FBC15E32B4FDA35EE"
