"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"SEG","Selling","welsbys","25/04/2013",517900,"SELLING","Selling","FAVERSHAM","Kent",,,"ME13 9PW",0.9408893898,51.2773595351,"SE","unstaffed","Y",,"Unstaffed station",,"On platform","Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=ME13 9PW&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Selling station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y",,"N","Unmanned Station","N","N","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Selling are: <ul><li>Faversham<li>Canterbury</ul>","N",,"Platform 1 is accessible. Nearest Alternative Station is Faversham.","N",,,,"Y",,"N",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SEG.pdf"">here</a></p>",,,,,,,"SE",,"22DA3FF918AD425A952AC8BB18BCD480"
"SEV","Sevenoaks","KThimbleby","20/01/2014",512400,"SEVENOAKS.","Tubbs Hill","London Road","SEVENOAKS","Kent",,"TN13 1DP",0.1816805299,51.2768625629,"SE","fullTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N",,"N","Coffee kiosk","Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN13 1DP&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Sevenoaks station</a>","N",,"N","N",,"N",,"Y","Located on concourse","N","Flower stall","Y",,,,,,"Y","Y","booking hall","Y",,"N","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"Y",,"Lifts to platforms. Ticket Office and Car Park are step free.","Y",,,,"Y",,"Y",298,"Yes","Y","car park and on station forecourt",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SEV.pdf"">here</a></p>",,,,,,,"SE",,"612BCA943ECC42E284B4414A7CBD9324"
"SSS","Sheerness-on-Sea","cevans","23/08/2013",518400,"SHEERNESS ON SEA","Bridge Road","SHEERNESS","Kent",,,"ME12 1RJ",0.7585475746,51.4410616584,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","On way in to access trains","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"Y","in booking hall","N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=ME12 1RJ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Sheerness-on-Sea station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y","station forecourt","Y",,"Y","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"N",,"Step free access to all platforms. Ticket Office step free, no car park.","Y",,,,"Y",,"Y",10,"No","Y","on station forecourt",,"Stands",,,"front of station","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SSS.pdf"">here</a></p>",,,,,,,"SE",,"FA6FF7E25C21484B92EA28A2FD86225E"
"SPH","Shepherds Well","cevans","23/08/2013",518600,"SHEPHERDS WELL","Station Road","DOVER","Kent",,,"CT15 7PE",1.2299225033,51.1884009079,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y","in booking hall","N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=CT15 7PE&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Shepherds Well station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"N",,"N","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Shepherds Well are: <ul><li>Aylesham<li>Kearsney<li>Dover Priory</ul>","N",,"Step free access to both platforms, no step free interchange. Ticket Office is step free.","Y",,,,"Y",,"N",4,"No","Y","Platform 2",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SPH.pdf"">here</a></p>",,,,,,,"SE",,"5E883516A69646869422F12CE30E0BC5"
"SEH","Shoreham (Kent)","welsbys","25/04/2013",507400,"SHOREHAM KENT","Shoreham Road","Sevenoaks","Kent",,,"TN14 7RT",0.1889018116,51.3322172981,"SE","unstaffed","Y",,"Unstaffed station","DepartureScreens, Announcements, ArrivalScreens",,"Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N",,"N","Coffee shop","Y","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN14 7RT&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Shoreham (Kent) station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y",,"N",,"N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Shoreham (Kent) are: <ul><li>Otford<li>Sevenoaks</ul>","N",,"Platform 2 step free access. Nearest Alternative Station is Sevenoaks.","N",,,,"N",,"N",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SEH.pdf"">here</a></p>",,,,,,,"SE",,"8D0894DA86BA4B54ABA43C65A0DC227D"
"SRT","Shortlands","cevans","23/08/2013",508400,"SHORTLANDS","Shortlands Road","BROMLEY","Greater London",,,"BR2 0JA",0.0027893163,51.4056050604,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","NotAvailable","Y","Y","N","NotAvailable","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 4",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y","platform 1/2 and 3/4","N","Coffee kiosk","Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=BR2 0JA&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Shortlands station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y","station forecourt","N",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"No access to platforms. Ticket Office and Car Park are step free.","N",,,,"N",,"N",20,"Yes","Y","front of station",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SRT.pdf"">here</a></p>",,,,,,,"SE",,"C53313C6CDEC440A83276930C10F0B47"
"SID","Sidcup","cevans","23/08/2013",512500,"SIDCUP","Station Road","SIDCUP","Greater London",,,"DA15 7AW",0.1033265993,51.4344200972,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 5",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y","platform 1","N","Cold drinks vending machine","Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=DA15 7AW&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Sidcup station</a>","N",,"N","N",,"N",,"Y","Located outside the station","N",,"N",,,,,,"Y","Y","Station forecourt","Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"The Platforms are step free. The Ticket Office and Car Park are step free.","Y",,,,"N",,"Y",30,"No","Y","downside by gates, upside platform",,"Stands",,,"taxi office station approach road to car park","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SID.pdf"">here</a></p>",,,,,,,"SE",,"4BFA238964354EE89B9CAFD21EC3CA02"
"SIT","Sittingbourne","KThimbleby","20/01/2014",518700,"SITTINGBOURNE","St. Michaels Road","SITTINGBOURNE",,,,"ME10 3ED",0.7346975292,51.3419746557,"SE","fullTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N","Buffet Cold drinks vending machine Food vending machine","Y","Y",,"Y",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=ME10 3ED&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Sittingbourne station</a></p>","N",,"N","Y","Outside the station","N",,"Y","Located outside main entrance","N",,"N",,,,,,"Y","Y",,"Y","<p>Counters can be raised or lowered to suit all customers</p>","N","Y","<p>Accessible taxis are available</p>","<p>Public telephones are accessible</p>",,"Y",,"<p>All platforms accessed through ticket office.</p>","Y",,,,"Y",,"Y",106,"Yes","Y","front of station by main car park",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SIT.pdf"">here</a></p>",,,,,,,"SE",,"B084619974CA43FAB3C172B5834A73CD"
"SGR","Slade Green","cevans","23/08/2013",515400,"SLADE GREEN","Forest Road","ERITH","Greater London",,,"DA8 2NX",0.1905044219,51.467788668,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 6",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y","in booking hall","N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=DA8 2NX&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Slade Green station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","platform 2","Y",,"N","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"N",,"Step free access to platforms. Ticket Office and Car Park are step free.","Y",,,,"Y",,"Y",10,"No","Y",,,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SGR.pdf"">here</a></p>",,,,,,,"SE",,"9EC0C12B60024ABCB63F07535A66238E"
"SDA","Snodland","cevans","23/08/2013",518900,"SNODLAND","High Street","Snodland","Kent",,,"ME6 5AN",0.4482463143,51.3302289736,"SE","unstaffed","Y",,"Unstaffed station","ArrivalScreens","On platform","Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=ME6 5AN&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Snodland station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y",,"N","Unmanned Station","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Snodland are: <ul><li>West Malling</ul>","N",,"Both platforms accessible.","Y",,,,"Y",,"N",14,"No","Y","station entrance",,"Stands",,,"station front","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SDA.pdf"">here</a></p>",,,,,,,"SE",,"554EE979329A4C6AA58F6D4B835E0BC7"
"SWO","Snowdown","welsbys","25/04/2013",518500,"SNOWDOWN","off Holt Street","SNOWDOWN","Kent",,,"CT15 4JH",1.2137171739,51.2153025182,"SE","unstaffed","Y",,"Unstaffed station",,"On platform","Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=CT15 4JH&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Snowdown station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y",,"N","Unmanned Station","N","N","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"N",,"No Access. Nearest Alternative Stations are Canterbury East/West.","N",,,,"N",,"N",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SWO.pdf"">here</a></p>",,,,,,,"SE",,"E595A44EDF8B4F178816368A3DD5C5F8"
"SOR","Sole Street","welsbys","25/04/2013",512600,"SOLE STREET","Station Approach","Sole Street","GRAVESEND","Kent",,"DA13 0XY",0.3781003585,51.3831454901,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N","Only available when staff present","N",,"N","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=DA13 0XY&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Sole Street station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"N",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Sole Street are: <ul><li>Meopham</ul>","N",,"Platform 1 only accessible. Ticket Office and Car Park are step free.","N",,,,"Y",,"N",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SOR.pdf"">here</a></p>",,,,,,,"SE",,"4FADF043F2034446B9C6BB33D5D3A67B"
"SAJ","St Johns (London)","welsbys","25/04/2013",505900,"ST JOHNS","St. Johns Vale","LONDON","London",,,"SE8 4EW",-0.0232328136,51.4689980179,"SE","partTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 2",,,,"Y",,,,,,"N",,,,,,,"Y","Phone customer services 0800 000 2222 to reclaim lost property",,,"N","Y",,,"N","Only available when staff present","N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE8 4EW&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around St Johns station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"No access to platforms. Car Park and Ticket Office are not step free.","N",,,,"N",,"Y",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SAJ.pdf"">here</a></p>",,,,,,,"SE",,"39C2634457B74B34B240E3BB9235685A"
"SLQ","St Leonards Warrior Square","cplewa","22/11/2013",523900,"ST LEONARDS W SQ","Rail Station","Kings Road","ST. LEONARDS","East Sussex",,"TN37 6HL",0.5605220047,50.8558632979,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","On way in to access trains","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"Y","In booking hall","N","Caf&eacute;","Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN37 6HL&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around St Leonards Warrior Square station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","platform 1","Y",,"N","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"Y",,"Step free access to all platforms. Ticket Office and Car Park are step free.","Y",,,,"N",,"Y",10,"No","Y","outside station",,"Stands",,,"outside station","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SLQ.pdf"">here</a></p>",,,,,,,"SE",,"18B632D9443D40CCB7C9CC950AE1A713"
"SMY","St Mary Cray","cplewa","22/11/2013",507300,"ST MARY CRAY","Sayes Court Road","ORPINGTON","Greater London",,,"BR5 2PQ",0.1072577243,51.3947794083,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 6",,,,"Y",,,,,,"N",,,"0845 000 2222",,,,"Y",,,,"N","Y",,,"Y","platform 1/2 and 3/4","N",,"N","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=BR5 2PQ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around St Mary Cray station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y","booking hall","Y",,"N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"There is no access to the Platforms. The Car Park is not step free.","N",,,,"N",,"N",20,"No","Y",,,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SMY.pdf"">here</a></p>",,,,,,,"SE",,"F35843F351C049EAB87EFD8D3E02A73C"
"SPU","Staplehurst","cevans","23/08/2013",522800,"STAPLEHURST","Station Approach","TONBRIDGE","Kent",,,"TN12 0QR",0.5504458348,51.1714699391,"SE","partTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0845 000 2222",,,,"Y",,,,"N","Y",,,"Y","platform 1","N","Coffee kiosk","Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN12 0QR&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Staplehurst station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y","<p>station forecourt</p>","Y",,"N","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"Y",,"<p>All platforms accessed through ticket office.</p>","Y",,,,"Y",,"Y",50,"Yes","Y","car park",,"Stands",,,"<p>next to station</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SPU.pdf"">here</a></p>",,,,,,,"SE",,"33A2CA5207D5413291FC3A2514BAD012"
"SCG","Stone Crossing","welsbys","25/04/2013",524800,"STONE CROSSING","Stone Place Road","GREENHITHE","Kent",,,"DA9 9AR",0.263786194,51.4513323464,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N","Only available when staff present","N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=DA9 9AR&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Stone Crossing station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"N",,"N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Stone Crossing are: <ul><li>Dartford<li>Swanscombe</ul>","N",,"There is no access to the Platforms. The Ticket Office is step free and there is no Car Park.","N",,,,"N",,"N",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SCG.pdf"">here</a></p>",,,,,,,"SE",,"5DF0880994044B02AA1A65568542D5CA"
"SOG","Stonegate","cevans","23/08/2013",524000,"STONEGATE","Station Road","WADHURST","East Sussex",,,"TN5 7ER",0.3638836111,51.0199661202,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y","on platforms and in booking hall","N",,"N","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN5 7ER&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Stonegate station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"N",,"N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","<p>The nearest station(s) with more facilities than Stonegate are:</p> <ul> <li>Wadhurst</li> <li>Etchingham</li> </ul>","N",,"<p>Platform 1 is step free. Plts 2&amp;3 steps, ticket office and car park step free.</p>","N",,,,"N",,"N",14,"Yes","Y","outside station entrance",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SOG.pdf"">here</a></p>",,,,,,,"SE",,"848C84FA2AF44192AA6FDEA07C41A915"
"SOO","Strood (Kent)","cevans","23/08/2013",519100,"STROOD KENT","Canal Road","STROOD","Kent",,,"ME2 4DR",0.5001943604,51.3965486419,"SE","fullTime","Y",,,"DepartureScreens, Announcements",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y",,"N","Coffee kiosk","Y","Y",,"N",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=ME2 4DR&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Strood station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>station forecourt</p>","Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","<p>The nearest station(s) with more facilities than Strood are:</p> <ul> <li>Rochester</li> </ul>","N",,"<p>Platform 1 is step free only. Platforms 2 & 3 have steps. Ticket office and car park step free.</p>.","N",,,,"Y",,"Y",48,"No","Y","front of station",,"Stands",,,"<p>station forecourt</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SOO.pdf"">here</a></p>",,,,,,,"SE",,"DAF63AC1A40C4D6DAA13211E4E8812E3"
