Crs Code,Name,Changed By,Changed Date,NLC,16 Char Name,Address Line 1,Address Line 2,Address Line 3,Address Line 4,Address Line 5,Postcode,Longitude,Latitude,Station Operator,Staffing Level,CCTV Available,Info. avail. from staff,Opening Note,CIS,Help Points,Help Points Available,Ticket Office Opening Note,Ticket Office Available,Ticket Office Location,Pre-purchase Collection,Ticket Machine Available,Oyster Issued,Oyster Topup,Oyster Pickup,Use Oyster,Oyster Comments,Smartcard Issued,Smartcard Topup,Smartcard Pickup,Smartcard Validator,Smartcard Comments,Travelcard Zone,Penalty Fares,Penalty Fares TOCs,Penalty Fares URL,Always show Oyster,Note,Primary Tel Country,Primary Tel Nr.,Primary Tel Ext.,Url,Available,Operator Name,Primary Tel Country,Primary Tel Nr.,Primary Tel Ext.,Url,Opening Note,Available,Operator Name,1st Class Lounge Note,1st Class Lounge Opening Note,1st Class Lounge Available,Seated Area Available,Seated Area Location,Waiting Room Opening Note,Waiting Room Available,Waiting Room Location,Trolleys Available,Refreshments Note,Refreshments Available,WC Available,WC Location,Baby Change Available,Baby Change Location,Showers Available,Telephones Exist,Telephones Usage Type,Wifi Note,Wifi Available,Web Kiosk Opening Note,Web Kiosk Available,Postbox Available,Postbox Location,Tourist Info Available,Tourist Info Location,ATM Available,ATM Location,Bureau de Change Available,Shops Note,Shops Available,Helpline Note,Helpline Contact,Helpline Opening Note,Staff Help Note,Staff Help Opening Note,Staff Help Available,Induction Loop,Accessible Ticket Machines Note,Accessible Ticket Machines Available,Height Adjusted Counter Note,Height Adjusted Counter Available,Train Access Ramp Available,Accessible Taxis,Accessible Phones,Nearest Stations More Facilities Note,National Key Toilets Available,National Key Toilets Location,Step Free Access Note,Step Free Access Available,Ticket Gates Note,Ticket Gates Available,Impaired Mobility Set Down Note,Impaired Mobility Set Down Available,Wheelchairs Opening Note,Wheelchairs Available,Spaces,Sheltered,Security,Location,Note,Type,Rail Replacement Note,Rail Replacement Map,Taxi Rank,Onward Travel,Metro Services,Airport,Port,Car Hire,Cycle Hire,Station Alert,TOCs,Station Category,Page Guid
CWM,Cwmbran,cplewa,20/11/2013,373800,CWMBRAN.,Cwmbran Railway Station,Somerset Industrial Estate,Cwmbran,,,NP44 1QX,-3.0162218096,51.6565828212,AW,partTime,Y,Yes - from ticket office,,DepartureScreens,<p>Ticket office for advice only</p>,N,,Y,,"TicketOffice, TicketMachine",Y,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,Y,,N,Caf&eacute;,Y,Y,,Y,,N,Y,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=NP44 1QX&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Cwmbran station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,Y,,Y,Y,<p>Taxi rank situated outside station</p>,<p>by car park 50m away</p>,,N,<p>Toilet for customers with disabilities available Monday to Friday 06:30 to 18:00 and&nbsp;Saturday 08:00 - 18:00 (Sunday - Closed).</p>,<P>Stepped footbridge only between platforms. </P> <P>Access to/from Newport-bound platform is by road via Station Farm estate.</P>,N,,,,N,,N,6,No,Y,near the ticket office,<p>3 hoops</p>,Stands,<p>At the station car park</p>,,<p>Monday - Friday 06:00 - 22:00</p> <p>Saturday 08:00 - 22:00</p> <p>Sunday 11:00 - 20:00</p>,"<p>Stagecoach operates a network of frequent local bus routes around Cwmbran and to surrounding towns. For route maps and timetables:</p> <p><a href=""http://www.stagecoachbus.com/southwales"">www.stagecoachbus.com/southwales</a> <p>&nbsp;</p> <p>Buy a Cwmbran <em><strong>PLUSBUS</strong></em> ticket with your train ticket, for unlimited bus travel around Cwmbran. For details:</p> </p> <p><a href=""http://www.plusbus.info/"">www.plusbus.info</a></p> <p>&nbsp;</p> <p>Bus stops are located on St Davids Road &ndash; about 3 minutes walk from the station.</p>",,,,,,,AW,,EEE9B7D12B2042C49BF9FA7CD610F693
CYN,Cynghordy,spascos,26/07/2013,414700,CYNGHORDY,Cynghordy Railway Station,Cynghordy,Llandovery,,,SA20 0LY,-3.7482331478,52.0515075577,AW,unstaffed,N,,,,,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=sa20 0ly&amp;z=9&amp;radRoaming=1"" title=""Cynghordy WiFi"">Find WiFi Hotspots around Cynghordy station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,,N,,"<P>Platform accessed by 3 steps, a short&nbsp;ramp steeper than 1:12 and a gate.</P> <P>Nearest fully accessible stations - Garth or Llangadog</P>",N,,,,N,,N,0,No,N,,,,Wait at end of station access lane,,,,,,,,,,AW,,5789EF5A8B544F639695CC2B1E15CFFE
DCT,Danescourt,spascos,10/06/2013,379700,DANES COURT,Danescourt Railway Station,Llantrisant Road,,,,CF5 2RX,-3.2339280333,51.5005078904,AW,unstaffed,N,,,,,N,,N,,TicketMachine,Y,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CF5 2RX&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Danescourt station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,Y,,N,Y,,,,N,,,Y,,,,N,,N,,No,N,,,,<p>At the station entrance on Llantrisant Road</p>,,,,,,,,,,AW,,070DE04D56E74579A29D180316BF72A5
DGY,Deganwy,cplewa,20/11/2013,248000,DEGANWY,Deganwy Railway Station,Station Road,Deganwy,Conwy,,LL31 9EJ,-3.8334035974,53.2947658691,AW,unstaffed,N,,,,,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=LL31 9EJ&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Deganwy station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,,N,,"<P>Access from parking spaces next to the entrance from car park to Llandudno Jtn platform, by the footbridge.&nbsp; These spaces are properly surface but not marked for disabled customers.&nbsp; </P> <P>Wheelchair access to the Llandudno platform is via the level crossing and platform ramp with handrails.</P>",Y,,,,N,,N,,No,N,,,,Wait at bus stops on Station Road outside the station,,,<p>The nearest bus stops are located outside the station.</p>,,,,,,,AW,,544BF13F49214908B509F2962ADEB758
DMG,Dinas (Rhondda),chrystad,19/03/2013,390100,DINAS MID GLAM,Dinas Rhondda Railway Station,Station Cottages,Trealaw,,,CF40 2PJ,-3.4375571467,51.6178307668,AW,unstaffed,N,,,,,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,N,,N,,N,N,,N,,N,Y,Cards,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CF40 2PJ&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Dinas Rhondda station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,,N,,,Y,,,,N,,N,0,No,N,,,,Wait at the top of the station access lane adjacent to the bridge,,,,,,,,,,AW,,6DE6D205F01548FBB3710E2A467543AB
DNS,Dinas Powys,spascos,12/08/2013,383000,DINAS POWYS,Dinas Powys Railway Station,Cardiff Road,Dinas Powys,,,CF64 4DH,-3.2183626953,51.4316642995,AW,unstaffed,Y,,,"DepartureScreens, ArrivalScreens",,N,,N,,TicketMachine,Y,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CF64 4TX&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Dinas Powys station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,Y,,N,Y,,,,N,,<P>No external lighting to platform entrances.&nbsp; Handrails required in subway.</P>,Y,,,,N,,N,0,No,Y,,,,<p>At the station entrance on main road</p>,,,"<p>Local routes operated by Cardiff Bus.</p> <p><a href=""http://www.cardiffbus.com/routes.shtml"">http://www.cardiffbus.com/routes.shtml</a></p>",,,,,,,AW,,E50130C1F5A34B0798DBDC26410916EC
DGL,Dingle Road,spascos,26/07/2013,386100,DINGLE ROAD,Dingle Road Railway Station,Windsor Road,Penarth,,,CF64 1JL,-3.1806149582,51.4400536672,AW,unstaffed,Y,,,,,N,,N,,TicketMachine,Y,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CF64 1JL&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Dingle Road station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,Y,,N,Y,,,,N,,<p>No handrail to steep entrance ramp.</p>,Y,,,,N,,N,,No,Y,,,,<p>Wait at bus stop on Windsor Road</p>,,,,,,,,,,AW,,DC6C6B2FDC5F4EF987F3E3461E683196
DOL,Dolau,cplewa,20/11/2013,418800,DOLAU,Dolau Railway Station,Station Road,Dolau,Llandrindod Wells,,LD1 5TG,-3.2636275352,52.2953570734,AW,unstaffed,N,,,,,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=LD1 5TG&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Dolau station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,,N,,<P>Platform accessed via ramp steeper than 1:12 and roughly surfaced</P> <P>Nearest fully accessible station - Llandrindod</P>,N,,,,N,,N,4,No,N,,<p>2 hoops</p>,Stands,<p>At the station entrance adjacent to the level crossing</p>,,,,,,,,,,AW,,24B2AA95280C458E8F9B4E6967F8722D
DLG,Dolgarrog,spascos,26/07/2013,253800,DOLGARROG,Dolgarrog Railway Station,off Llanwrst Road,Dolgarrog,,,LL26 0YR,-3.8226537059,53.1863632937,AW,unstaffed,N,,,,,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,N,,N,,N,N,,N,,N,Y,Cards,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=LL26 0YR&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Dolgarrog station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,,N,,<P>No wheelchair access to platform.&nbsp; Gravel slope between gate and platform ramp and poorly surfaced lane from main road to gate.&nbsp;</P> <P>Nearest fully accessible stations - Llanrwst or Glan Conwy</P>,N,,,,N,,N,,No,N,,,,Wait at bus stops on A470 close to end of station access lane,,,,,,,,,,AW,,8B49D8B1B2A6452EB4276D84E783D365
DWD,Dolwyddelan,spascos,26/07/2013,245200,DOLWYDDELAN,Dolwyddelan Railway Station,Station Approach,Dolwyddelan,,,LL25 0TJ,-3.885137755,53.0520331731,AW,unstaffed,N,,,DepartureScreens,,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,N,,N,,N,N,,N,,N,Y,Cards,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=LL25 0TJ&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Dolwyddelan station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,,N,,,Y,,,,N,,N,,No,N,,,,Wait at bus stops on A470 close to village shop,,,<p>The nearest bus stops are located on the road near the bridge.</p>,,,,,,,AW,,A0798646E7374F9FB1B23A640FFCB10D
DVY,Dovey Junction,cevans,12/08/2013,443600,DOVEY JUNCTION,Dovey Junction Railway Station,off A487,near Derwentlas,Powys,,SY20 8PZ,-3.9239119774,52.5643747855,AW,unstaffed,N,,,,,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SY20 8PZ&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Dovey Junction station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,,N,,"<P>No access for wheelchairs.&nbsp; Very long unsurfaced access path, prone to frequent flooding and also includes crossing the rail track&nbsp;on slope without boards,&nbsp;plus platform ramp steeper than 1:12.</P> <P>Nearest fully accessible station - Borth (Aberystwyth branch)</P>",Y,,,,N,,N,4,No,N,,<p>2 hoops</p>,Stands,Wait at end of footpath to/from station on A487,,,,,,,,,,AW,,AE56B9101E27430899862168E0693AC6
DFP,Dublin Ferryport,kdaniels,18/02/2014,H010,Dublin FYP,Port Centre,Alexandra Road,Dublin 1,Ireland,,,-6.2600824999,53.3494426,AW,unstaffed,N,,,,,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,,N,,,,,,,N,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,,N,,N,N,,N,,N,,N,,N,,,,,,N,Y,,N,,N,N,,,,N,,,N,,,,N,,N,,No,N,,,,,,,,,,,,,,AW,,8611CC64264346FE8EC8B35DC8B72C04
DPS,Dublin Port - Stena,kdaniels,18/02/2014,H010,Dublin Port,Port Centre,Alexandra Road,Dublin 1,Ireland,,,-6.21450279,53.3510759,AW,unstaffed,N,,,,,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,,N,,,,,,,N,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,,N,,N,N,,N,,N,,N,,N,,,,,,N,Y,,N,,N,N,,,,N,,,N,,,,N,,N,,No,N,,,,,,,,,,,,,,AW,,B485CEAA3BCE4110AAC16B2F927CCEB3
DYF,Dyffryn Ardudwy,spascos,30/07/2013,445500,DYFFRYN ARDUDWY,Dyffryn Ardudwy Railway Station,Dyffryn Ardudwy,,,,LL42 2EU,-4.1046570141,52.7888651395,AW,unstaffed,N,,,,,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=LL42 2EU&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Dyffryn Ardudwy station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,,N,,<p>Car park has rough surface and is in poor condition.  Footpath crosses track to the platform and there are traffic gates for the lane either side of the line.</p> <p>Nearest fully accessible station - Barmouth or Talybont</p>,N,,,,N,,N,,No,N,,,,<p>Wait in the station car park</p>,,,<p>3/4 miles away in village</p>,,,,,,,AW,,BD954C46DA7245399D7894541E55428B
EBK,Eastbrook,chrystad,19/03/2013,379500,EASTBROOK,Eastbrook Railway Station,Cardiff Road,Dinas Powys,,,CF64 4LD,-3.2061481953,51.4376355912,AW,unstaffed,Y,,,,,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CF64 4LD&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Eastbrook station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,N,,,<p>Cardiff Central or Barry</p>,N,,<p>Long detour necessary to/from Cardiff-bound platform</p>,Y,,,,N,,N,,No,Y,,,,<p>On the main road adjacent to the station</p>,,,"<p>Local routes operated by Cardiff Bus.</p> <p><a href=""http://www.cardiffbus.com/routes.shtml"">http://www.cardiffbus.com/routes.shtml</a></p>",,,,,,,AW,,06D1A02D992C4058A56364BAB66180FC
EBV,Ebbw Vale Parkway,cplewa,21/11/2013,991500,Ebbw Vale Pkway,Ebbw Vale Parkway Railway Station,Off Glan Ebbw Terrace,Victoria,Ebbw Vale,,NP23 8AP,-3.1961112329,51.7571437411,AW,unstaffed,Y,,,"DepartureScreens, ArrivalScreens",,N,,N,,TicketMachine,Y,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=NP23 8AP&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Ebbw Vale Parkway station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,,,N,Y,,Y,,N,N,,,,N,,,Y,,,,N,,N,4,Yes,Y,in the station car park,,Stands,<p>In the station car park</p>,,,<p>From apx 07:25 to 19:20</p>,,,,,,,AW,,A2A553620F81401C8836BE66E869B2C6
ECP,Energlyn & Churchill Park,kdaniels,23/12/2013,375,ENERGLYN,Llwyn-on-Street,Caerphilly,,,,CF83 2QR,-3.22973,51.58376,AW,unstaffed,N,,,,,,,N,,,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,N,,,,,,,,,,N,,,,,,,,,,,Y,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E2A3E23E98654213864F0E74A1FF2DCB
FRB,Fairbourne,spascos,30/07/2013,441600,FAIRBOURNE,Fairbourne Railway Station,Station Road,Fairbourne,,,LL38 2AQ,-4.0494260976,52.6960615278,AW,unstaffed,Y,,,,,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=LL38 2AQ&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Fairbourne station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,,N,,<P>No wheelchair access.&nbsp; Platform access ramp steeper than 1:12</P> <P>Nearest fully accessible station - Barmouth</P>,N,,,,N,,N,,No,Y,,,,<p>Wait at bus stop alongside station entrance</p>,,<p>pick up and set down</p>,,,,,,,,AW,,0311A2F2F5D849FAAB5549CEB987E639
FRW,Fairwater,spascos,10/06/2013,387300,FAIRWATER,Fairwater Railway Station,Pwllmelin Raod,,,,CF5 3QE,-3.233850662,51.4939084375,AW,unstaffed,N,,,,,N,,N,,TicketMachine,Y,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CF5 3QE&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Fairwater station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,Y,,N,Y,,,,N,,,Y,,,,N,,N,,No,N,,,,<p>Wait adjacent to the top of the ramp to the Cardiff bound platform on Fairwater Road</p>,,,,,,,,,,AW,,A3C3AC0F36E14BC6BE8B1F303B2F77A7
FER,Fernhill,spascos,30/07/2013,386200,FERNHILL,Fernhill Railway Station,Station Road,Fernhill,Rhondda,,CF45 3DP,-3.3958971727,51.6864936236,AW,unstaffed,N,,,,,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CF45 3DP&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Fernhill station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,,N,,,Y,,,,N,,N,,No,N,,,,<p>Wait at the bus stops close to the station entrance</p>,,,,,,,,,,AW,,790DA5826BE841CEBE70401C244B6BF0
FYS,Ferryside,Unknown,08/01/2014,407400,FERRYSIDE,Ferryside Railway Station,Eva Terrace,Ferryside,,,SA17 5TD,-4.3694852289,51.7683702374,AW,unstaffed,N,,,"DepartureScreens, ArrivalScreens",,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SA17 5TD&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Ferryside station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,<p>Kidwelly</p>,N,,"<P>Carmarthen bound platform accessed via level crossing and a&nbsp;ramp steeper than 1:12 and non-compliant gate; entrances from car park to Swansea bound platform,&nbsp;footbridge slopes upwards and car park is rough ground.</P>Nearest fully accessible station - Kidwelly or Carmarthen",,,,,N,,N,,No,N,,,,<p>Wait in the station car park behind the Swansea bound platform </p>,,,<p>A variety of services is available</p>,,,,,,,AW,,D80E08FE305F4889BC03B672630CECC2
FFA,Ffairfach,spascos,26/08/2013,406600,FFAIRFACH,Ffairfach Railway Station,Heol Cennen,Fairfach,Llandeilo,,SA19 6UL,-3.9928898317,51.8724795726,AW,unstaffed,Y,,,"DepartureScreens, ArrivalScreens",,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SA19 6UL&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Ffairfach station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,,,,,N,,<P>Platform accessed by narrow gate with top bolt and short ramp steeper than 1:12</P> <P>Nearest fully accessible station - Ammanford</P>,,,,,N,,N,,No,Y,,,,<p>At the station entrance adjacent to the level crossing</p>,,,,,,,,,,AW,,FE82B6C1A65D42B38C7BEBACF6B4722E
FGW,Fishguard & Goodwick,kdaniels,18/02/2014,6680,-,"Station Hill,","Goodwick,",,,,SA64 0DG,-4.9948377,52.004112,AW,unstaffed,N,,,"DepartureScreens, ArrivalScreens",,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,,N,,,,,,,N,,,,N,N,,,N,,N,,N,N,,N,,N,N,CardsAndCoins,,N,,N,N,,N,,N,,N,,N,,,,,,N,Y,,N,,N,Y,,,,N,,,Y,,,,N,,N,,,,,,,,,,,,,,,,,AW,,873706CDD88D4F529E8AA1B9451D9C6C
FGH,Fishguard Harbour,cplewa,21/11/2013,407600,FISHGUARD HBR,Fishguard Harbour Railway Station,Stena Terminal,Station Hill,Goodwick,,SA64 0BU,-4.9856709154,52.0115541721,AW,unstaffed,N,,,"DepartureScreens, ArrivalScreens",,N,,N,,NotAvailable,N,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,Y,,,N,,N,,N,Y,,N,,N,Y,CardsAndCoins,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SA64 0BU&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Fishguard Harbour station</a></p>",N,,N,Y,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff,,N,Y,,N,,N,Y,,,,N,<p>NKTS wheelchair-accessible toilet located in the adjacent Stena terminal</p>,"Platform is accessed by steep ramp at end of platform, directly off access road and level crossing&nbsp;",Y,,,,N,,N,,No,N,,,,Wait in the car park adjacent to the level crossing / ferry terminal,,,,,,<p>The station is adjacent to the Stena ferry terminal with services to Ireland.</p>,,,,AW,,CF18A030EEF442B3AD23B70398278E69
FLN,Flint,cevans,12/08/2013,251300,FLINT,Flint Railway Station,Market Square,Flint,,,CH6 5PG,-3.1330055144,53.2495396292,AW,partTime,Y,Yes - from ticket office,,"DepartureScreens, Announcements",<p>Ticket office for advice only</p>,N,,Y,,"TicketOffice, TicketMachine",Y,N,N,NotAvailable,N,,N,N,NotAvailable,N,,,,,,N,,,,,http://www.arrivatrainswales.co.uk,N,,,0845 6061 660,,,,Y,,,,N,N,,,Y,,N,,N,Y,,N,,N,Y,Cards,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CH6 5PG&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Flint station</a></p>",N,,N,N,,N,,N,,N,,N,,08453 003 005,,Help provided by on train staff outside staffing hours,,N,Y,,Y,,Y,Y,,,,N,,,Y,,,,Y,,N,8,No,Y,by the night entrance,<p>4 hoops</p>,Stands,<p>Wait at the bus stop outside McDonalds (towards Rhyl) and outside The Ship pub (towards Chester) both on Holywell Road</p>,,,<p>Located outside the station front.</p>,,,,,,,AW,,A1ACBEF9DE8046FE9126814A6AAABA84
