"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"HLN","Harlington (Beds)","RDService","26/03/2014",153300,"HARLINGTON BEDS","Station Road","Harlington",,,,"LU5 6LD",-0.495678965,51.96207106,"FC","partTime","Y",,,"DepartureScreens, Announcements","Help points are available on both platforms and in the car park.","Y",,"Y","Station Entrance","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=LU5 6LD&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Harlington station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"N",,"N","N","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Harlington are: <ul><li>Leagrave<li>Flitwick</ul>","N",,"Step free access to ticket office and main entrance on platform 4. Footbridge with steps linking all platforms","N",,,,"Y",,"N",44,"Yes","Y","Platform 4",,"Stands",,,"<p>Taxi office nearby</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/HLN.pdf"""">here</a></p>",,,,,,,"FC",,"6736DA2BF8464031868BE84384A0D332"
"HPD","Harpenden","RDService","26/03/2014",154300,"HARPENDEN.","Station Road","Harpenden",,,,"AL5 4ST",-0.351980247,51.81488137,"FC","partTime","Y",,,,"<p>on platforms</p>","Y",,"Y","Station Entrance","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Lost property enquiries to 0845 026 4700, open 7 days a week, from 0700 to 2200, except Christmas Day.",,,"N","Y",,"Available only during ticket office opening hours","N",,"N",,"Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=AL5 4ST&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Harpenden station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance is available at the times stated below.  Arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"N",,"N","N","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"N",,"<p>Step free access to platforms 1 and 4 (ticket office) via ramps. Footbridge with steps between platforms.</p>","Y",,,,"N",,"N",304,"Yes","Y","Platform 1, and station car park",,"Stands",,,,"<p><a href=""""http://www.nationalrail.co.uk/posters/HPD.pdf""""></a></p>",,,,,,,"FC",,"0DE5AC987CE840D083D2070FA7025DBE"
"HGY","Harringay","RDService","26/03/2014",601200,"HARRINGAY","Wightman Road","Harringay",,,,"N4 1RE",-0.105130697,51.57736462,"FC","partTime","Y",,,"DepartureScreens, Announcements","These are available on both the London and North bound platforms and at the station entrance.","Y",,"Y","<p>Station entrance</p>","TicketMachine","Y","N","Y","TicketMachine","Y","TopUp only available from Ticket machine","N","N","NotAvailable","N",,"Zone 3",,,,"Y",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"Y","On platforms","N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=N4 1RE&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Harringay station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer asuitable alternative. Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"Y","Discretion is shown and assistance is provided where appropriate","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Harringay are:Kings Cross","N",,"This station has no step free access.","N",,,,"N",,"N",12,"No","Y","either end of footbridge",,"Stands","During Periods of engineering work, customers may use local bus route 29 to travel to Finsbury Park and Wood Green (approx. 10 minute walk from Alexandra Palace).First Capital Connect tickets will be valid for these journeys.Southbound bus number 29 will stop on the far side on Green Lanes.Northbound bus number 29 will stop on the near side of Green Lanes.",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/HGY.pdf"""">here</a></p>",,,,,,,"FC",,"9EA71972FD6A4A7DAA4B3F419FFE682E"
"HAT","Hatfield (Herts)","RDService","26/03/2014",607000,"HATFIELD (HERTS)","79 Great North Road","Hatfield",,,,"AL9 5AB",-0.215585485,51.7638824,"FC","partTime","Y",,,,"Car park","Y",,"Y","Station Entrance","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"Y","On platforms","N",,"Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=AL9 5AB&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Hatfield station</a>","N",,"Y","Y",,"N",,"N",,"N",,"Y",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative . Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"N","Discretion is shown and assistance is provided where appropriate","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"Step free access to Booking Office and London Bound platform only","N",,,,"N",,"N",50,"Yes","Y","front right hand side",,"Stands","<p>Southbound and Northbound buses stop directly outside the station exit.</p>",,,"<p><a href=""""http://www.nationalrail.co.uk/posters/HAT.pdf""""></a></p>",,,,,,,"FC",,"6E5C033A10AF413690EDFAD6A1C968E1"
"HYR","Haydons Road","RDService","26/03/2014",528900,"HAYDONS ROAD","Haydons Road","-",,,,"SW19 8SL",-0.188812569,51.42545021,"FC","partTime","Y",,,,"<p>on platforms</p>","Y",,"Y","<p>Adjacent Ticket Office</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3",,,,"Y",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"N","On platforms","N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SW19 8SL&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Haydons Road station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"N",,"N","N","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"N",,"<p>Step free access to ticket office but down a steep slope from main road. Steps from road to other platform</p>","N",,,,"N",,"N",8,"No","Y","Platform 1",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/HYR.pdf"""">here</a></p>",,,,,,,"FC",,"1D645E6144174E1F88B516F7A7CE340C"
"HEN","Hendon","RDService","26/03/2014",152200,"HENDON","Station Road","Hendon",,,,"NW4 4PT",-0.238672453,51.5800747,"FC","partTime","Y",,,,"<p>24 hour help points on all platforms</p>","Y",,"Y","<p>Station Entrance</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3/4",,,,"Y",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,"Available only during ticket office opening hours","Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=NW4 4PN&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Hendon station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance may be available, but the arrangements must be pre-booked, and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"N",,"N","N","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"N",,"<p>Step free access to platform 1 (southbound) only via car park. Footbridge with steps between platforms.</p>","N",,,,"N",,"N",6,"No","Y","next to booking office platform 1",,"Stands",,,"<p>Taxi rank on West Hendon Broadway</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/HEN.pdf"""">here</a></p>","<p>The nearest underground station is Hendon Central on the Northern Line.</p>",,,,,,"FC",,"8DC039DE832843C29814872A024B78B2"
"HFN","Hertford North","RDService","26/03/2014",608500,"HERTFORD NORTH","North Road","Hertford",,,,"SG14 1NB",-0.091781713,51.79886031,"FC","fullTime","Y",,,,"Platform 1 and car park","Y",,"Y","Station Entrance","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"Y","Platform 3","N",,"Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SG14 1NB&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Hertford North station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,"0800 058 2844",,"Please contact the Helpline 0800 058 2844 before the day of travel to ensure arrangements are in place.",,"Y","Y",,"N","Discretion is shown and assistance is provided where appropriate","N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"step free access to Booking Office and lift access to both London & services to Stevenage and the North. Mobility impaired passengers from the north and Stevenage are advised that there is no accessibility on platform 1 please contact the helpline on 0800 058 2844 for alternative arrangements to be made.","N",,,,"N",,"N",76,"No","Y","station entrance",,"Stands","<p>Southbound buses will stop on the far side of North Road beyond Beane Road.Northbound buses will stop on the near side of North Road outside the station exit.(Customers travelling to London may wish to use Hertford East station which is approx. 20 minutes walk. Ask a member of staff for details).</p>",,"<p>Located outside the station</p>","<p><a href=""""http://www.nationalrail.co.uk/posters/HFN.pdf""""></a></p>",,,,,,,"FC",,"4C8E898B61484E309C0EF597A66B8CF5"
"HIT","Hitchin","RDService","26/03/2014",608600,"HITCHIN.","Station Approach","Walsworth Road","Hitchin",,,"SG4 9UL",-0.263477892,51.95329093,"FC","partTime","Y",,,,"Help points are available on both platforms and in the car park.","Y",,"Y","Station Entrance","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"Y","On platforms","N","Cafes on both platforms","Y","Y","Platform 1 gents & platform 2 ladies","N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SG4 9UL&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Hitchin station</a>","N",,"N","N",,"N",,"Y","Booking hall","N",,"Y",,"0800 058 2844",,"Please contact the Helpline 0800 058 2844 before the day of travel to ensure arrangements are in place.",,"Y","Y",,"N","Disabled access windiow. Discretion is shown and assistance is provided where appropriate","Y","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"N",,"Step free access to Booking Hall area and northbound services only. Access to Platform 1 (London bound) is via an underpass which has staircases at each end.","N",,,,"N",,"N",176,"Yes","Y","STATION ENTRANCE",,"Stands","<p>Southbound and Northbound buses stop directly outside the station exit.</p>",,"At front of station","<p><a href=""""http://www.nationalrail.co.uk/posters/HIT.pdf""""></a></p>",,,,,,,"FC",,"30DC3D5B16D54A75B15ECD39B8D01761"
"HRN","Hornsey","RDService","26/03/2014",601500,"HORNSEY","Tottenham Lane","Hornsey",,,,"N8 9DJ",-0.111969759,51.58646757,"FC","partTime","Y",,,,"These are available on both the London and North bound platforms..","Y",,"Y","<p>In the booking hall</p>","TicketMachine","Y","N","Y","TicketMachine","Y","TopUp only available from Ticket machine","N","N","NotAvailable","N",,"Zone 3",,,,"Y",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=N8 9DJ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Hornsey station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"N","Discretion is shown and assistance is provided where appropriate","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Hornsey are:Kings Cross","N",,"Not suitable, stairs to both platforms and Booking Office","N",,,,"N",,"N",0,"No","Y",,,,"During Periods of engineering work, customers may use local bus route W3 to travel to Finsbury Park and Alexandra Palace. First Capital Connect will be valid for these journeys.Southbound bus no W3 will stop on the the farside of Topsfield Place.Northbound bus number W3 will stop on the near side of Topsfield Place.",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/HRN.pdf"""">here</a></p>",,,,,,,"FC",,"F6E43963ADB645269DC491472444864B"
"HUN","Huntingdon","RDService","26/03/2014",610800,"HUNTINGDON.","Brampton Road","Huntingdon",,,,"PE29 3BP",-0.192061071,52.32865885,"FC","partTime","Y",,,"DepartureScreens, Announcements","On platforms 2/3 and car parks","Y",,"Y","<p>Station Entrance</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"Y","Platform 3","N",,"Y","Y","Ladies in ticket hall, gents on platform 2","Y","In the female toilets","N","Y","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=PE29 3BP&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Huntingdon station</a></p>","N",,"N","Y","platform 2","N",,"Y","platform 2","N",,"N",,"0800 058 2844",,"Please contact the Helpline 0800 058 2844 before the day of travel to ensure arrangements are in place.",,"Y","Y",,"Y","<p>Discretion is shown and assistance is provided where appropriate</p>","N","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"N",,"Step free access to all platforms via lifts and Booking Office.","Y",,,"<p>Available when station is staffed</p>","Y",,"Y",212,"Yes","Y","front right hand side and platform 3 car park",,"Stands","<p>Southbound and Northbound buses will stop directly outside the station exit.</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/HUN.pdf"""">here</a></p>",,,,,,,"FC",,"CEAB6675489948D9B025F281A8FAED15"
"KLN","Kings Lynn","RDService","26/03/2014",711500,"KINGS LYNN.","Blackfriars Road","King's Lynn",,,,"PE30 1NX",0.403525236,52.75380859,"FC","fullTime","Y",,,,,"N",,"Y","Station Entrance","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y","Platform 1","N","Cafe on station concourse","Y","Y","On station concourse","N",,"N","Y","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=PE30 1NX&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around King's Lynn station</a></p>","N",,"N","N",,"N",,"Y","Station concourse","N",,"N",,"0800 058 2844",,"Please contact the Helpline 0800 058 2844 before the day of travel to ensure arrangements are in place.",,"Y","Y",,"N","Discretion is shown and assistance is provided where appropriate","N","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"N",,"Step free access to all platforms and Booking Office.","Y",,,,"Y",,"Y",104,"Yes","Y","STATION ENTRANCE",,"Stands","<p>Southbound and Northbound buses will stop directly outside the main station exit.</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/KLN.pdf"""">here</a></p>",,,,,,,"FC",,"60A8C73FD30B4A3B801FC6987E6943F7"
"KBW","Knebworth","RDService","26/03/2014",608800,"KNEBWORTH","Park Lane","Knebworth",,,,"SG3 6AT",-0.187284224,51.8668606,"FC","partTime","Y",,,,"On platforms and car park.","Y",,"Y","Station Entrance","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"Y","On platforms","N",,"Y","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SG3 6AT&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Knebworth station</a>","N",,"N","Y",,"N",,"Y","Station entrance","N",,"Y",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"Y","Discretion is shown and assistance is provided where appropriate","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Knebworth are: <ul><li>Stevenage</ul>","N",,"Step free access to Booking Office only. Stairs to all platforms","N",,,,"N",,"N",20,"Yes","Y","In the station entrance",,"Stands","<p>Southbound and Northbound buses will stop directly outside the station exit.</p>",,"Located at the station entrance","<p><a href=""""http://www.nationalrail.co.uk/posters/KBW.pdf""""></a></p>",,,,,,,"FC",,"490B14A06DBC4619AE7F3CCE45DB77FC"
"LEA","Leagrave","RDService","26/03/2014",153400,"LEAGRAVE.","Station Road","Leagrave","Luton",,,"LU4 9BA",-0.458505517,51.90516648,"FC","partTime","Y",,,,"<p>on platforms</p>","Y",,"Y","<p>Station Entrance</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N","On platforms","N",,"Y","Y",,"N",,"N","Y","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=LU4 9BA&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Leagrave station</a></p>","N",,"N","Y","station entrance","N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"N",,"N","N","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>","<p>The nearest station(s) with more facilities than Leagrave are:</p> <ul> <li>Luton</li> </ul>","N",,"<p>Step free access to main entrance on platform 4. Steps to platform 1 and footbridge with steps to all platforms</p>","Y",,,,"N",,"N",40,"Yes","Y","Platform 4",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/LEA.pdf"""">here</a></p>",,,,,,,"FC",,"5321D4E9EF1448C797C2D49DD2B7E37C"
"LET","Letchworth Garden City","RDService","26/03/2014",608900,"LETCHWORTH GARDE","Station Road","Letchworth",,,,"SG6 3AN",-0.229260073,51.97997307,"FC","fullTime","Y",,,,,"N",,"Y","Station Entrance","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"Y","On platforms","N","Coffee shop available on platform 1","Y","Y","Platform 1","N",,"N","Y","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SG6 3AN&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Letchworth Garden City station</a></p>","N",,"N","N",,"N",,"N",,"N",,"Y",,"0800 058 2844",,"Please contact the Helpline 0800 058 2844 before the day of travel to ensure arrangements are in place.",,"Y","Y",,"N","<p>Discretion is shown and assistance is provided where appropriate</p>","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"<p>Step free access to Booking Office only. Stairs to all platforms</p>","N",,,,"N",,"N",96,"Yes","Y","STATION ENTRANCE","<p>Owned by Euro Car Parks</p>","Stands","<p>Southbound and Northbound will stop directly outside the station exit.</p>",,,"<p>Bus stops are located at front of station</p>",,,,,,"<p>Please note that part of the car park near this station has been closed whilst project work is underway, full access is expected to resume from May 2014<br /> &#160;</p>","FC",,"C833DB42CA9E4DC788FC0B0885476D07"
"LTP","Littleport","RDService","26/03/2014",707200,"LITTLEPORT","Station Road","Littleport",,,,"CB6 1JL",0.31656735,52.46240223,"FC","unstaffed","Y",,,,,"N",,"N",,"TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=CB6 1JL&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Littleport station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"N","Y",,"N",,"N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"Full step free access via ramp to Platform 2 (northbound services). Platform 1 (southbound) services are accessible via the level crossing at the north end of Platform 2.","N",,,,"N",,"N",20,"No","Y","STATION ENTRANCE",,"Stands","Southbound and Northbound buses will stop directly outside the station exit.",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/LTP.pdf"""">here</a></p>",,,,,,"<p>This station has Barrow or Level crossing. We do not recommend that you use it without assistance.</p>","FC",,"36CA6F00E4654927AA2D696334BC1223"
"BFR","London Blackfriars","RDService","26/03/2014",511200,"LONDON BLKFRIARS","Queen Victoria Street","-",,,,"EC4V 4DY",-0.10332699,51.51181422,"FC","fullTime","Y",,,,"<p>Passengers can ask for assistance either at the ticket office, or at the platform office on 3/4 which is manned 24 hours.</p>","N",,"Y","At the north and south side station entrances","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 1",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N",,"N",,"Y","Y",,"Y","BABY CHANGE LOCATED IN WC's IN NORTH BOOKING HALL","N","Y","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=EC4V 4DY&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around London Blackfriars station</a></p>","N",,"N","N",,"N",,"Y","North booking hall","N",,"Y",,"0800 058 2844",,"Please phone the Helpline on 0800 058 2844 to ensure arrangements are in place.",,"Y","Y",,"N",,"N","Y","<p>Accessible taxis are available</p>",,,"Y",,"<p>Remote ramp access to platforms 1-4 and ticket hall. Steps only to platform 5.</p> <p><strong>Please note:</strong> There are no escalators at Blackfriars station and there are currently no lifts until work at the new station is complete.</p>","Y",,,"<p>There is step free access to platforms 1-4 at Blackfriars from the street adjacent to the Mermaid Theatre.</p>","N",,"Y",12,"Yes","Y","STATION ENTRANCE NORTHBANK SIDE",,,,,"Frequent Black cabs from Queen Victoria street","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/BFR.pdf"""">here</a></p>","Links to Blackfriars underground for Circle and District lines",,,,"On Your Bike.Com<br />0.9 miles away from the station (18 minutes walk)<br />52-54 Tooley Street, London, London, SE1 2SZ <br />Tel: 020 7378 6669 <br />www.onyourbike.com <br />The London Bicycle Repair Shop<br />0.6 miles from the station (12 minutes walk)<br />Shop 2-3 Benson House, Hatfields, London, London, SE1 8DQ <br />Tel: 020 7928 6898 <br />www.londonbicycle.com <br />London Bicycle Tour Co<br />0.4 miles away from the station (8 minute walk)<br />Gabriels Wharf 56, Upper Ground, London, London, SE1 9PP <br />Tel: 020 7928 6838 <br />www.londonbicycle.com <br />Lightride Distribution Ltd<br />0.6 miles away from the station (12 minutes walk)<br />88-90 Hatton Garden, London, London, EC1N 8PN <br />Tel: 0844 8704048 <br />www.lightride.co.uk",,"FC",,"0EF1BBF87FDB4434A052131786B7A646"
