"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"BRO","Bridge of Orchy","RDService","21/11/2013",882300,"BRIDGE OF ORCHY","Bridge of Orchy","-",,,,"PA36 4AD",-4.762977191,56.51584582,"SR","unstaffed","N","Yes - from help point",,,,"Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=PA36 4AD&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Bridge of Orchy station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"N","Y",,"N",,"N","N",,,,"N",,"<p>Underpass and stairs to island platform. No wheelchair access.</p>","N",,,,"N",,"N",10,"No","N",,,"Stands",,,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"6E2488FAD4FB49D6B778D976DF2C0293"
"BDG","Bridgeton","RDService","21/11/2013",978900,"BRIDGETON","1 Bridgeton Cross","Bridgeton","Glasgow City",,,"G40 1BN",-4.22607907,55.84892913,"SR","partTime","Y","Yes - from help point, Yes - from ticket office",,"DepartureScreens, Announcements",,"Y",,"Y",,"TicketOffice","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins",,"N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"Y","Y",,"N",,"N","N",,,,"N",,"<p>Level from road to ticket office. Stairs down to below ground platforms. No wheelchair access.</p>","N",,,,"N",,"N",10,"No","N",,,"Stands","<p>Buses will pick up / drop on London Road.</p>",,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"903B5CC82FF74CBEB6663EAEA78F94F9"
"BRA","Brora","RDService","21/11/2013",861800,"BRORA","Station Square","Brora",,,,"KW9 6PY",-3.852295093,58.01293309,"SR","unstaffed","N","Yes - from help point",,,,"Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=KW9 6PY&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Brora station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"N","Y",,"N",,"N","N",,,,"N",,"<p>Level to platform 1 with connecting footbridge to platform 2 - no wheelchair access to platform 2.</p>","N",,,,"N",,"N",6,"No","N",,,"Stands",,,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"D426540E2EE74149A1C4E35B436CFB37"
"BYF","Broughty Ferry","RDService","21/11/2013",902300,"BROUGHTY FERRY","Broughty Ferry","Dundee City",,,,"DD5 2DX",-2.873149715,56.4671506,"SR","unstaffed","Y","Yes - from help point",,"DepartureScreens, Announcements",,"Y","Scottish Bookings only","N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=DD5 2DX&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Broughty Ferry station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"N","Y",,"N",,"N","Y",,,,"N",,"<p>Ramps to both platforms.</p>","Y",,,,"N",,"N",10,"Yes","N",,,"Stands","<p>Buses will pick up / drop off on Queen Street.</p>",,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"A7755C8FD5EB4E71AF0BCAF6FD82DAC1"
"BSU","Brunstane","RDService","21/11/2013",880700,"BRUNSTANE","Brunstane","-",,,,"EH15 2NG",-3.100977841,55.94250459,"SR","unstaffed","Y","Yes - from help point",,"DepartureScreens, Announcements",,"Y",,"N",,"TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=EH15 2NG&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Brunstane station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"N","Y",,"Y",,"N","N",,,,"N",,"<p>Ramp down to single platform. The station has RNIB REACT system which is an audible direction system for visually impaired. A fob is required to activate the system.</p> <p> </p>","Y",,,,"N",,"N",14,"No","N",,,"Lockers, Stands","<p>Buses will pick up / drop on Milton Road.</p>",,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"7E09BE22EF1646569571729CD36CE673"
"BUI","Burnside (Strathclyde)","RDService","21/11/2013",976700,"BURNSIDE SCLYDE","Burnside","South Lanarkshire",,,,"G73 3SA",-4.203986164,55.81707035,"SR","partTime","Y","Yes - from help point, Yes - from ticket office",,"DepartureScreens, Announcements",,"Y",,"Y",,"TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=G73 3SA&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Burnside station</a></p>","N",,"N","N",,"N",,"N",,"N",,"Y",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"Y","Y",,"N",,"N","N",,,,"N",,"<p>Stairs up/ or down to Island platform. Ticket office level from platform. No wheelchair access.</p>","N",,,,"N",,"N",6,"No","N",,,"Stands","<p>Buses will pick up / drop on Stonelaw Road.</p>",,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"7FC05E55EFF144CE9ABF367F03E5010A"
"BTS","Burntisland","RDService","21/11/2013",910700,"BURNTISLAND","Burntisland","Fife",,,,"KY3 9DR",-3.233192254,56.05706911,"SR","partTime","Y","Yes - from help point, Yes - from ticket office",,"DepartureScreens, Announcements",,"Y","Scottish Bookings only","Y",,"TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=KY3 9DR&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Burntisland station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"Y","Y",,"Y",,"N","N",,,,"N",,"<p>Ramp to southbound platform 1 and connecting footbridge with stairs to platform 2. No wheelchair access to platform 2.</p>","N",,,,"N",,"N",10,"No","N",,,"Stands",,,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"3EBB07C5FEF444C9A9C5D455A605627B"
"BUS","Busby","RDService","21/11/2013",979100,"BUSBY","Busby","-",,,,"G76 8JB",-4.262194654,55.78033154,"SR","unstaffed","Y","Yes - from help point",,"DepartureScreens, Announcements",,"Y",,"N",,"TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=G76 8JB&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Busby station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"N","Y",,"Y",,"N","N",,,,"N",,"<p>Level from car park to platform 2, ramp to platform 1 and connecting footbridge with stairs between platforms</p>","N",,,,"N",,"N",14,"Yes","N",,,"Stands","<p>Buses will pick up / drop off on the A726 Busby Road.</p>",,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"2275A587E6B241F9B7B719FD90E8F974"
"CAC","Caldercruix","RDService","21/11/2013",992,"CALDERCRUIX","Millstream Crescent","Caldercruix",,,,"MI6 7RJ",-3.889788,55.88791,"SR","unstaffed","Y","Yes - from help point",,"DepartureScreens, Announcements",,"Y",,"N",,"TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com</p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins",,"N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"N","Y",,"Y",,"N","N",,,,"N",,,"Y",,,,"N",,"N",20,"Yes","N",,,"Stands",,,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"F4BD166FB834460D816EEC2BCCF1173B"
"CBL","Cambuslang","RDService","21/11/2013",976800,"CAMBUSLANG","Main Street","Cambuslang","South Lanarkshire",,,"G72 7EL",-4.172999527,55.81959915,"SR","partTime","Y","Yes - from help point, Yes - from ticket office",,"DepartureScreens, Announcements",,"Y",,"Y",,"TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=G72 7EL&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Cambuslang station</a></p>","N",,"N","N",,"N",,"N",,"N",,"Y",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"Y","Y",,"Y",,"Y","N",,,,"N",,"<p>Ramps down to below ground platforms from overbridge.</p>","Y",,,,"N",,"N",14,"No","N",,,"Lockers, Stands",,,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"48406562DBA14623AE98E4E31D9125DC"
"CMO","Camelon","RDService","21/11/2013",987800,"CAMELON","8-88 Glasgow Road","(Mariner Leisure Centre)","Falkirk",,,"FK1 4JW",-3.817600468,56.00608001,"SR","unstaffed","Y","Yes - from help point",,"DepartureScreens, Announcements",,"Y","Scottish Bookings only","N",,"TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=FK1 4JW&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Camelon station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"N","Y",,"Y",,"N","N",,,,"N",,"<p>Ramp to platform 1- connecting ramped overbridge to platform 2. There is RNIB REACT system which is an audible direction system for for visually impaired. A fob is required to activate system. There is also a 'Tactile Map' at the entrance to the station.</p>","Y",,,,"N",,"N",8,"No","N",,,"Stands",,,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"B9EB5978D1AE42B2B1175ED5C03D8F3E"
"CDD","Cardenden","RDService","21/11/2013",911200,"CARDENDEN","Cardenden","-",,,,"KY5 0BP",-3.261636609,56.14124635,"SR","unstaffed","Y","Yes - from help point",,"Announcements",,"Y","Scottish Bookings only","N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=KY5 0BP&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Cardenden station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard hearing)",,,,"N","Y",,"N",,"N","Y",,,,"N",,"<p>Level to platform 1. Ramp to platform 2.</p>","N",,,,"N",,"N",5,"No","N","<p> </p>","<p> </p>","Stands","<p>Buses will pick up / drop off on the main road, down the ramp from Platform 2.</p>",,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)","<p> </p>","<p> </p>","<p> </p>",,"<p> </p>",,"SR",,"86E1633160DC486C9B4B35F61EF57557"
"CDO","Cardonald","RDService","21/11/2013",962400,"CARDONALD","Berryknowes Road","Cardonald","Glasgow City",,,"G52 2DE",-4.340687563,55.85255382,"SR","partTime","Y","Yes - from help point",,"Announcements",,"Y",,"Y",,"TicketOffice","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=G52 2DE&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Cardonald station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"Y","Y",,"N",,"N","N",,,,"N",,"<p>small ramp to platform 2 from car park, stairs to platform 1. </p>","N",,,,"N",,"N",10,"No","N",,,"Stands","<p>Buses will pick up / drop off on Berryknowes Road.</p>",,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"9594E893F2C64D7297741E08AF2E67A7"
"CDR","Cardross","RDService","21/11/2013",996900,"CARDROSS","Station Road","Cardross","-",,,"G82 5NL",-4.653060397,55.96036817,"SR","partTime","Y","Yes - from help point, Yes - from ticket office",,"DepartureScreens, Announcements",,"Y","Scottish Bookings only - on Monday open from 0600 to 1348","Y",,"TicketOffice","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p>Find WiFi Hotspots around Cardross station</p>","N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"Y","Y",,"N",,"Y","Y",,,,"N",,"<p>Ramps up to both platforms and ticket office and connecting footbridge with stairs between platforms or Level Crossing</p>","N",,,,"Y",,"N",10,"No","N",,,"Stands",,,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"14155D951C904BDEB134B7C96E315E52"
"CRF","Carfin","RDService","21/11/2013",987700,"CARFIN","Carfin","South Lanarkshire",,,,"ML1 5AU",-3.95625467,55.80733107,"SR","unstaffed","Y","Yes - from help point",,"Announcements",,"Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=ML1 5AU&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Carfin station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"N","Y",,"N",,"N","N",,,,"N",,"<p>Ramps down to both platforms.</p>","N",,,,"N",,"N",10,"No","N",,,"Stands","<p>Buses will pick up / drop off on Newarthill Road.</p>",,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"2A7F7B7C82A2444EAB280C0DBA32246B"
"CLU","Carluke","RDService","21/11/2013",970200,"CARLUKE","Station Road","Carluke","South Lanarkshire",,,"ML8 5AA",-3.848923307,55.73125448,"SR","partTime","Y","Yes - from help point, Yes - from ticket office",,"DepartureScreens, Announcements",,"Y",,"Y",,"TicketOffice","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p><a href=""""""""mailto:scotrailcustomer.relations@firstgroup.com"""""""">scotrailcustomer.relations@firstgroup.com</a> </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=ML8 5AA&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Carluke station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"Y","Y",,"N",,"N","Y",,,,"N",,"<p>Level to ticket office and Platform 2 - ramp up to platform 1 and connecting footbridge between platforms or long step - free route around going under the rail bridge utilising the road.</p>","N",,,,"N",,"N",16,"Yes","N",,,"Stands","<p>Buses will pick up / drop off on Station Road.</p>",,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"DFECA94118164FACA1E21B39FED3DC3F"
"CML","Carmyle","RDService","21/11/2013",976900,"CARMYLE","Carmyle","-",,,,"G32 8YS",-4.15817078,55.83433026,"SR","unstaffed","Y","Yes - from help point",,"Announcements",,"Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=G32 8YS&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Carmyle station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"N","Y",,"N",,"N","N",,,,"N",,"<p>Ramp down to both platforms.</p>","Y",,,,"N",,"N",6,"No","N",,,"Stands","<p>Buses will pick up / drop off on Carmyle Road.</p>",,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"8042006EF1A14CEEA8BF43FD27D1C708"
"CAN","Carnoustie","RDService","21/11/2013",902800,"CARNOUSTIE","Carnoustie","-",,,,"DD7 6AY",-2.706592848,56.50055432,"SR","unstaffed","Y","Yes - from help point",,"DepartureScreens, Announcements",,"Y",,"N",,"TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=DD7 6AY&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Carnoustie station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"N","Y",,"Y",,"N","N",,,,"N",,"<p>Ramps up to both platforms connecting footbridge with stair between platforms or Level crossing </p>","Y",,,,"N",,"N",10,"Yes","N",,,"Stands",,,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"DBC8A6779DD946C599A768154FA8E0F6"
"CAY","Carntyne","RDService","21/11/2013",989700,"CARNTYNE","Carntyne","-",,,,"G32 6AW",-4.178652587,55.85503598,"SR","unstaffed","Y","Yes - from help point",,"DepartureScreens, Announcements",,"Y","Scottish Bookings only","N",,"TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=G32 6AW&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Carntyne station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"N","Y",,"Y",,"N","N",,,,"N",,"<p>Steep ramps up to both platforms</p>","N",,,,"N",,"N",10,"No","N",,,"Stands",,,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"E1C52E0FC49A4E18AF311147394C8CB9"
"CAG","Carrbridge","RDService","21/11/2013",862100,"CARRBRIDGE","Carrbridge","-",,,,"PH23 3AJ",-3.828007433,57.27953805,"SR","unstaffed","N","Yes - from help point",,"Announcements",,"Y","Scottish Bookings only","N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=PH23 3AJ&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Carrbridge station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"N","Y",,"N",,"N","N",,,,"N",,"<p>Level to platform 2 and connecting footbridge with stairs to platform 1</p>","N",,,,"N",,"N",10,"No","N",,,"Stands",,,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"82A28112C8164BA4B24779CE8CFC1658"
"CRS","Carstairs","RDService","21/11/2013",970400,"CARSTAIRS","Strawfrank Road","Carstairs","South Lanarkshire",,,"ML11 8PR",-3.668466894,55.69103438,"SR","partTime","Y","Yes - from help point, Yes - from ticket office",,"Announcements",,"Y","Scottish Bookings only","Y",,"TicketOffice","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>scotrailcustomer.relations@firstgroup.com </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N",,"N","Y",,"Y",,"N","N","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=Postcode&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Carstairs station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"Tel: 0800 912 2901; 18001 0800 912 2901 (for the hard of hearing)",,,,"Y","Y",,"N",,"N","Y",,,,"N",,"<p>Stairs down to Island platform and ticket office</p>","N",,,,"N",,"N",6,"No","N",,,"Stands","<p>Buses will pick up / drop off on Strawfrank Road.</p>",,"visit www.traintaxi.co.uk for details of taxis available for hire","for details of bus services, visit www.travelinescotland.com or call 0871 200 22 33 (24 hours)",,,,,,,"SR",,"B1BED6D206AE4CC287C392373FB6B401"
