"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"GNL","Green Lane","bulkUploads","08/10/2013",221800,"GREEN LANE","Old Chester Road","Birkenhead","Merseyside",,,"CH41 9AN",-3.01642303,53.38327334,"ME","fullTime","Y",,,"DepartureScreens, Announcements","<p>Located in the foyer.</p>","Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"N",,"N","Cold drinks vending machine Food vending machine","Y","N",,"N",,"N","Y","Cards","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CH41 9AN&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Green Lane station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","N","N","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,"<p>Birkenhead Central.</p>","N",,,"N",,,,"N",,"N",26,"Yes","Y","adjacent to booking office","<p>Secure cycle parking is available at the station. If you are interested in reserving secure parking further details can be found at  <a href=""""http://www.merseyrail.org"""">www.merseyrail.org</a></p> <p><span style=""""font-family: ;"""" data-sheets-rawvalue=""""8 stand 18 secure spaces"""">8 stands, 18 secure spaces</span></p>","Stands, Compounds","<p>Green Lane, Birkenhead</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/GNL.pdf"""">here</a></p>",,,,,,,"ME",,"832BDEAD5513400B954E85BC54C3193B"
"HLR","Hall Road","bulkUploads","08/10/2013",222900,"HALL ROAD","Hall Road East","Liverpool","Merseyside",,,"L23 8TU",-3.050682508,53.49838894,"ME","fullTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens",,"Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"Y",,"N",,"N","Y",,"Y","Female toilets","N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L23 8TU&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Hall Road station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","Y","Y","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,,"N",,"<p>Ticket office is step free. Interchange via level crossing.</p>","Y",,,,"N",,"N",52,"Yes","Y",,"<p>Secure cycle parking is available at the station. If you are interested in reserving secure parking further details can be found at  <a href=""""http://www.merseyrail.org"""">www.merseyrail.org</a></p> <p><span style=""""font-family: ;"""" data-sheets-rawvalue=""""8 stand 44 secure spaces"""">8 stands, 44 secure spaces</span></p>","Stands, Compounds","<p>Hall Road,East, Crosby</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/HLR.pdf"""">here</a></p>",,,,,,,"ME",,"F9D3BA4B5B3B4C5C9E9D0803F219E0DF"
"HTO","Hightown","bulkUploads","08/10/2013",235600,"HIGHTOWN","St Georges Road","Hightown","Liverpool","Merseyside",,"L38 3RX",-3.057076334,53.52512005,"ME","fullTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"Y",,"N","Cold drinks vending machine Food vending machine","Y","N",,"N",,"N","Y","Coins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L38 3RX&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Hightown station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y","Post Office located nearby","N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","N","Y","<p>Telephone numbers for taxi companies are displayed at all our stations.</p>",,"<p>The nearest station(s) with more facilities than Hightown are:</p> <ul> <li>Blundellsands & Crosby</li> <li>Formby</li> </ul>","N",,"<p>Each platform is accessible by the public road, but are linked only by a stepped footbridge.</p>","N",,,,"N",,"N",44,"Yes","Y","Liverpool bound platform","<p>Secure cycle parking is available at the station. If you are interested in reserving secure parking further details can be found at  <a href=""""http://www.merseyrail.org"""">www.merseyrail.org</a></p> <p><span style=""""font-family: ;"""" data-sheets-rawvalue=""""44 secure spaces"""">44 secure spaces</span></p>","Compound","<p>Kerslake Way, Hightown,Liverpool</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/HTO.pdf"""">here</a></p>",,,,,,,"ME",,"84DA04060F7C4B4FB779F4A5FE417A04"
"HIL","Hillside","bulkUploads","08/10/2013",223100,"HILLSIDE","Waterloo Road","Hillside","Southport","Merseyside",,"PR8 4QR",-3.024723262,53.62212307,"ME","fullTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens",,"Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"Y",,"N","Cold drinks vending machine Food vending machine","Y","N",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=PR8 4QR&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Hillside station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y","Outside the station","N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","N","Y","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,"<p>Ainsdale is the nearest fully disabled accessible station.</p>","N",,"<p>Both platforms are accessed via steps.</p>","N",,,,"Y",,"N",48,"Yes","Y","adjacent to booking office","<p>Secure cycle parking is available at the station. If you are interested in reserving secure parking further details can be found at  <a href=""""http://www.merseyrail.org"""">www.merseyrail.org</a></p> <p><span style=""""font-family: ;"""" data-sheets-rawvalue=""""6 rack 42 secure spaces"""">6 racks, 42 secure spaces</span></p>","Stands, Compounds","<p>Waterloo Road, Birkdale, Southport</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/HIL.pdf"""">here</a></p>",,,,,,,"ME",,"202A63EC2074446FA66398F65CD54642"
"HOO","Hooton","cplewa","21/11/2013",219300,"HOOTON","Hooton Road","Hooton","Ellesmere Port",,,"CH66 7NL",-2.977016928,53.29721539,"ME","fullTime","Y",,,"DepartureScreens, ArrivalScreens","<p>platform 1/2</p>","Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"Y",,"N","Cold drinks vending machine","Y","Y",,"Y",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CH66 7NL&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Hooton station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y","Outside the station","N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"Y",,"Y","Y","<p>Telephone numbers for a local taxi companies are displayed in all our stations.</p>",,"<p>The nearest station(s) with more facilities than Hooton are:</p> <ul> <li>Eastham Rake</li> <li>Ellesmere Port</li> </ul>","N",,,"Y",,,,"Y",,"N",44,"Yes","Y","on platform","<p>Secure cycle parking is available at the station. If you are interested in reserving secure parking further details can be found at  <a href=""""http://www.merseyrail.org"""">www.merseyrail.org</a></p> <p><span style=""""font-family: ;"""" data-sheets-rawvalue=""""14 stand 30 secure spaces"""">14 stands, 30 secure spaces</span></p>","Stands, Compounds","<p>Hooton Station, Waterworks Lane, South Wirral</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/HOO.pdf"""">here</a></p>",,,,,"http://www.bikeandgo.co.uk/ Only £3.80 per 24 hours (10 Bike & Go bicycles) Live",,"ME",,"595D0EF04673408D8FD541D3050F35AD"
"HYK","Hoylake","bulkUploads","08/10/2013",219400,"HOYLAKE","Station Road","Hoylake","Merseyside",,,"CH47 4AA",-3.178843698,53.39022996,"ME","fullTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"Y",,"N","Caf&eacute; Cold drinks vending machine Food vending machine","Y","Y",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CH47 4AA&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Hoylake station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y","Outside the station","N",,"Y","Located outside the station","N","News agent","Y",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","Y","Y","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,"<p>The nearest station(s) with more facilities than Hoylake are:</p> <ul> <li>West Kirby</li> </ul>","N",,"<p>Ticket office is step free. Interchange via level crossing.</p>","Y",,,,"Y",,"N",14,"Yes","Y","outside station building",,"Wheel Racks","<p>In front of Hoylake Station, Station Road, Hoylake.</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/HYK.pdf"""">here</a></p>",,,,,,,"ME",,"0DCB2D29436B40FAAB1F7AEB56970DAD"
"HNX","Hunts Cross","bulkUploads","08/10/2013",223500,"HUNTS CROSS","Speke Road","Woolton","Liverpool","Merseyside",,"L25 0NN",-2.854946075,53.36062783,"ME","fullTime","Y",,,"DepartureScreens, Announcements","<p>Located in Ticket Hall.</p>","Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","N",,,"N",,"N",,"N","Y",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L25 0NN&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Hunts Cross station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"Y",,"0151 702 2071",,,,"Y","Y",,"N","<p>Disabled passengers will be offered assistance by station staff.</p>","N","Y","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,,"N","<p>Staff can electronically open the toilets from the booking office.</p>","<p>Car park and ticket office are step free. Access to platforms is via stepped ramps only.</p>","N",,,,"N",,"N",22,"No","Y","Opposite booking office",,,"Pick Up / Drop Off outside station entrance on Speke Rd.",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/HNX.pdf"""">here</a></p>",,,,,,,"ME",,"5C0957629DAF4F1C802A7D045D502E4E"
"KIR","Kirkby (Merseyside)","bulkUploads","08/10/2013",212400,"KIRKBY MERSEYSDE","Glovers Brow","Kirkby","Liverpool","Merseyside",,"L32 2AE",-2.902833396,53.48620351,"ME","fullTime","Y",,,"DepartureScreens, Announcements","<p>In Booking Hall</p>","Y",,"Y","<p>Station concourse</p>","NotAvailable","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L32 2AE&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Kirkby station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","Y","Y","<p>Accessible black cabs are available outside the station.</p>",,,"N",,"<p>Ticket office is step free. Ramps to platforms.</p>","Y",,,,"Y",,"N",10,"Yes","Y","in car park",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/KIR.pdf"""">here</a></p>",,,,,,,"ME",,"3775FCDEEFE44FF98422CACDFAA985FD"
"KKD","Kirkdale","bulkUploads","08/10/2013",224500,"KIRKDALE","1 Marsh Street","Liverpool",,,,"L20 2BN",-2.981506598,53.4405479,"ME","fullTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens","<p>Located on both platforms.</p>","Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","N",,,"N","no","N",,"N","N",,"N",,"N","Y","CardsAndCoins","&lt;a href=&#39;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L20 2BN&amp;z=9&amp;radRoaming=1&#39; target=&#39;_blank&#39;&gt;Find WiFi Hotspots around Kirkdale station&lt;/a&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N",,"Y","Y","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,,"N",,"<p>Car park to ticket office is step free. Lifts to both platforms.</p>","Y",,,,"N",,"N",12,"No","Y",,,"Stands","<p>Westminister Road, Liverpool 4</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/KKD.pdf"""">here</a></p>",,,,,,,"ME",,"53EAE22DBF194366B66AEE0F08B04123"
"LSW","Leasowe","bulkUploads","08/10/2013",223700,"LEASOWE","Reeds Lane","Leasowe",,,,"CH46 1QN",-3.099603994,53.40805676,"ME","fullTime","Y",,,"DepartureScreens, Announcements","<p>Located on Liverpool bound platform.</p>","Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CH46 1QN&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Leasowe station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","N","Y","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,,"N",,"<p>Car park to ticket office and platforms are step free. Ramps to platforms.</p>","Y",,,,"Y",,"N",8,"No","Y",,,"Stands","<p>Reeds Lane,Moreton, Wirral</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/LSW.pdf"""">here</a></p>",,,,,,,"ME",,"CF6BD41830E340C08389D05EFCE28150"
"LTT","Little Sutton","cplewa","21/11/2013",215600,"LITTLE SUTTON","Station Road","Little Sutton","Cheshire",,,"CH66 1PA",-2.943299129,53.28553102,"ME","unstaffed","Y",,,"DepartureScreens","<p>Electronic information point on Ellesmere Port-bound platform.</p>","Y",,"N",,"NotAvailable","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CH66 1PA&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Little Sutton station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"N","Y",,"Y","<p>This station is unstaffed.</p>","N","N","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,"<p>Bromborough Rake is the nearest fully disabled accessible station.</p>","N",,,"N",,,,"N",,"N",0,"No","Y",,,,"<p>Station Road, Little Sutton, South Wirral</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/LTT.pdf"""">here</a></p>",,,,,,,"ME",,"A656477CE20E485FAB9DEAB89EFAA38C"
"LVC","Liverpool Central","bulkUploads","08/10/2013",224200,"LIVERPOOL CTL","Ranelagh Street","Liverpool",,,,"L1 1JT",-2.979159936,53.40461053,"ME","fullTime","Y",,,"DepartureScreens, Announcements","<p>Help points available inside ticket barriers, in passways and on all platforms.</p>","Y",,"Y","<p>Station concourse</p>","NotAvailable","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","N",,,"N",,"N","Food vending machine","Y","Y",,"Y",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L1 1JT&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Liverpool Central station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"Y",,"N","Shoe repairer Wide range of shops Convenience store Passport Photo Booth","Y",,"0151 702 2071",,,,"Y","Y",,"N",,"Y","Y","<p>Taxi rank services by accessible'black'cabs' are located left out of the station in Hanover Street 200 metres on the right , 100 metres on the right or right out of station in Elliot Street.</p>",,,"N","<p>Located next to public toilets on station concourse.</p>","<p>Ticket office is step free. Lifts to platforms.</p>","Y",,,,"N",,"N",0,"No","Y",,,,"<p>32 Great Charlotte Street, Liverpool 1</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/LVC.pdf"""">here</a></p>",,,,,"http://www.bikeandgo.co.uk/ Only £3.80 per 24 hours (10 Bike & Go bicycles) Live",,"ME",,"4A364E999A7C43A39BEB25350B53E003"
"LVJ","Liverpool James Street","Unknown","08/01/2014",224400,"JAMES ST LIVERPL","James Street","Liverpool","Merseyside",,,"L2 7PQ",-2.991964872,53.40477452,"ME","fullTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens",,"Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","N",,,"N",,"N","Caf&eacute; Food vending machine","Y","Y",,"Y","Female toilets","N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L2 7PQ&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Liverpool James Street station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y","Outside the station","N",,"Y",,"N","News agent","Y",,"0151 702 2071",,,,"Y","Y",,"N","<p><br/></p>","Y","Y","<p>Taxi rank located outside the station which is serviced by accessible 'black' cabs.</p>",,,"N",,"<p>Ticket office is step free via James Street only. Some narrow lifts with openings of 800mm only.</p>","Y",,,,"Y",,"N",8,"No","Y",,,"Stands","<p>James Street Station, James Street, Liverpool</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/LVJ.pdf"""">here</a></p>",,,,,,,"ME",,"966E8E4AB04B405C831A0E89C001FCD9"
"LPY","Liverpool South Parkway","cplewa","21/11/2013",970900,"Liverpool s pway","Woolton Road","Garston",,,,"L19 5NE",-2.889294039,53.35758121,"ME","fullTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens",,"Y",,"Y",,"NotAvailable","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"Y",,"Y","Caf&eacute; Cold drinks vending machine Food vending machine","Y","Y",,"Y","Female toilets","N","Y","Coins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L19 5NE&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Liverpool South Parkway station&lt;/a&gt;&lt;/p&gt;","Y",,"N","Y","Outside the station","N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N",,"Y","Y",,,,"N",,"<p>Step free access to station and all platforms.</p>","Y","Staff are available at the ticket gates to provide assistance. There is an accessible ticket gate entrance which is not automatic but staff will check tickets by hand. Access can be gained when the ticket gates are unmanned.","Y",,"Y",,"Y",42,"Yes","Y","shelter by station entrance","<p><span style=""""font-family: ;"""" data-sheets-rawvalue=""""20 rack 22 lockers"""">20 racks, 22 lockers</span></p>","Stands, Lockers, Wheel Racks, Compounds","<p>Bus Stand 4, located in the main concourse area</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/LPY.pdf"""">here</a></p>",,"<p><strong>Liverpool John Lennon Airport:</strong> Frequent, daily, 'Arriva' bus route 80 links Liverpool South Parkway interchange with the airport terminal.</p>",,,"http://www.bikeandgo.co.uk/ Only £3.80 per 24 hours (10 Bike & Go bicycles) Live",,"ME",,"32044A8A381746559A765CC3F1C8D1E1"
"MAG","Maghull","bulkUploads","08/10/2013",215500,"MAGHULL","Station Road","Maghull","Liverpool","Merseyside",,"L31 3DE",-2.930857798,53.50648347,"ME","fullTime","Y",,,"DepartureScreens",,"Y",,"Y","<p>Platform</p>","NotAvailable","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"Y",,"N","Cold drinks vending machine","Y","Y",,"N",,"N","Y","Coins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=L31 3DE&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Maghull station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>Disabled passengers will be offered assistance by station staff.</p>","N","Y","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,,"N","<p>Staff can also electronically open the toilets from the booking office.</p>","<p>Car park and ticket office are step free. Interchange via level crossing.</p>","Y",,,,"Y",,"N",40,"No","Y","Liverpool bound platform","<p><span style=""""font-family: ;"""" data-sheets-rawvalue=""""10 rack 30 secure spaces"""">10 racks, 30 secure spaces</span></p>","Stands","<p>Maghull Station, Station Road, Maghull</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/MAG.pdf"""">here</a></p>",,,,,"http://www.bikeandgo.co.uk/ Only £3.80 per 24 hours (10 Bike & Go bicycles) Live",,"ME",,"B006250DB37148629C7D921F9D08E625"
"MNR","Manor Road","bulkUploads","08/10/2013",225300,"MANOR ROAD","Manor Road","Hoylake","Merseyside",,,"CH47 3DF",-3.171450295,53.39479742,"ME","fullTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0151 702 2951",,,,"Y",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CH47 3DF&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Manor Road station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,"0151 702 2071",,,,"Y","Y",,"N","<p>All disabled passengers will be offered assistance by station staff.</p>","N","Y","<p>Telephone numbers for taxi companies are displayed at all of our stations.</p>",,"<p>The nearest station(s) with more facilities than Manor Road are:</p> <ul> <li>West Kirby</li> </ul>","N",,"<p>Ticket office is step free. Step free access only available to Liverpool platform. Access to West Kirby platform is via a stepped footbridge.</p>","N",,,,"N",,"N",2,"No","Y","on platform",,"Stands","<p>Manor Road, Hoylake, Wirral</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/MNR.pdf"""">here</a></p>",,,,,,,"ME",,"46E92DB4C83F45C5A527764820C77D6F"
